Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Icetime_seconds,Hits,Shots_blocked,Penalties_against,Rating,T1_Profile,T1_Year,T1_Goals,T1_Assists,T1_Plus,T1_Minus,T1_Penalties,T1_Shots,T1_Icetime_seconds,T1_Hits,T1_Shots_blocked,T1_Penalties_against,T1_Rating,predict
https://en.khl.ru/players/17459/,2017/2018,0,1,11,15,10,19,22848,39.0,22.0,4.0,19.009999999999998,https://en.khl.ru/players/17459/,2018/2019,3.0,12.0,25.0,27.0,28.0,66.0,55904.0,104.0,60.0,4.0,105.78999999999999,102.76531232616256
https://en.khl.ru/players/17459/,2018/2019,3,12,25,27,28,66,55904,104.0,60.0,4.0,105.78999999999999,https://en.khl.ru/players/17459/,2019/2020,3.0,15.0,50.0,31.0,12.0,72.0,66363.0,74.0,70.0,2.0,163.54999999999998,128.66973858157772
https://en.khl.ru/players/17459/,2019/2020,3,15,50,31,12,72,66363,74.0,70.0,2.0,163.54999999999998,https://en.khl.ru/players/17459/,2020/2021,7.0,14.0,48.0,25.0,30.0,106.0,67782.0,60.0,90.0,4.0,180.7,140.67264617932926
https://en.khl.ru/players/17459/,2020/2021,7,14,48,25,30,106,67782,60.0,90.0,4.0,180.7,https://en.khl.ru/players/17459/,2021/2022,1.0,4.0,25.0,22.0,8.0,51.0,51671.0,63.0,82.0,6.0,82.75999999999999,117.45878538088226
https://en.khl.ru/players/17533/,2014/2015,8,19,39,34,32,108,76702,22.0,48.0,10.0,155.5,https://en.khl.ru/players/17533/,2015/2016,8.0,8.0,29.0,20.0,43.0,134.0,73370.0,39.0,60.0,7.0,119.82000000000001,125.30270746619895
https://en.khl.ru/players/17533/,2015/2016,8,8,29,20,43,134,73370,39.0,60.0,7.0,119.82000000000001,https://en.khl.ru/players/17533/,2016/2017,12.0,18.0,36.0,23.0,22.0,119.0,70700.0,52.0,61.0,2.0,184.5,136.1387919085292
https://en.khl.ru/players/17533/,2016/2017,12,18,36,23,22,119,70700,52.0,61.0,2.0,184.5,https://en.khl.ru/players/17533/,2017/2018,8.0,12.0,26.0,19.0,22.0,88.0,58422.0,33.0,58.0,3.0,124.16,134.04905270218381
https://en.khl.ru/players/17533/,2017/2018,8,12,26,19,22,88,58422,33.0,58.0,3.0,124.16,https://en.khl.ru/players/17533/,2018/2019,6.0,13.0,30.0,23.0,14.0,127.0,67829.0,78.0,54.0,5.0,151.66,132.45838545496076
https://en.khl.ru/players/17533/,2018/2019,6,13,30,23,14,127,67829,78.0,54.0,5.0,151.66,https://en.khl.ru/players/17533/,2019/2020,13.0,25.0,51.0,36.0,28.0,130.0,70758.0,18.0,64.0,2.0,211.04,151.10891581972413
https://en.khl.ru/players/17533/,2019/2020,13,25,51,36,28,130,70758,18.0,64.0,2.0,211.04,https://en.khl.ru/players/17533/,2020/2021,6.0,20.0,40.0,29.0,14.0,132.0,63069.0,18.0,53.0,4.0,170.85999999999999,154.60560490849846
https://en.khl.ru/players/17545/,2014/2015,5,20,44,36,26,127,78628,42.0,88.0,6.0,173.16,https://en.khl.ru/players/17545/,2015/2016,3.0,22.0,43.0,21.0,16.0,114.0,74953.0,29.0,86.0,2.0,195.62,145.46650210188758
https://en.khl.ru/players/17545/,2015/2016,3,22,43,21,16,114,74953,29.0,86.0,2.0,195.62,https://en.khl.ru/players/17545/,2016/2017,6.0,12.0,28.0,28.0,18.0,124.0,65480.0,10.0,78.0,4.0,114.28,129.49095135804055
https://en.khl.ru/players/17545/,2016/2017,6,12,28,28,18,124,65480,10.0,78.0,4.0,114.28,https://en.khl.ru/players/17545/,2017/2018,10.0,25.0,34.0,18.0,10.0,145.0,68852.0,22.0,84.0,2.0,222.79,143.6811685888033
https://en.khl.ru/players/17545/,2017/2018,10,25,34,18,10,145,68852,22.0,84.0,2.0,222.79,https://en.khl.ru/players/17545/,2018/2019,4.0,7.0,25.0,22.0,18.0,90.0,56650.0,31.0,56.0,5.0,89.2,133.65099026506928
https://en.khl.ru/players/17545/,2018/2019,4,7,25,22,18,90,56650,31.0,56.0,5.0,89.2,https://en.khl.ru/players/17545/,2019/2020,1.0,8.0,20.0,26.0,49.0,70.0,45940.0,24.0,53.0,1.0,33.620000000000005,91.13131565881976
https://en.khl.ru/players/17567/,2014/2015,3,3,14,23,6,23,35621,16.0,17.0,5.0,22.86,https://en.khl.ru/players/17567/,2015/2016,1.0,1.0,9.0,15.0,2.0,17.0,27248.0,9.0,18.0,2.0,8.43,80.11976181284186
https://en.khl.ru/players/17567/,2015/2016,1,1,9,15,2,17,27248,9.0,18.0,2.0,8.43,https://en.khl.ru/players/17567/,2016/2017,0.0,9.0,14.0,24.0,24.0,29.0,44995.0,22.0,45.0,1.0,28.900000000000002,80.26683936905636
https://en.khl.ru/players/17570/,2014/2015,1,6,24,20,30,43,48570,107.0,47.0,4.0,79.33,https://en.khl.ru/players/17570/,2015/2016,4.0,7.0,32.0,17.0,68.0,55.0,54074.0,96.0,61.0,3.0,94.6,106.14340401090956
https://en.khl.ru/players/17570/,2015/2016,4,7,32,17,68,55,54074,96.0,61.0,3.0,94.6,https://en.khl.ru/players/17570/,2016/2017,3.0,4.0,30.0,26.0,69.0,56.0,58914.0,78.0,59.0,6.0,56.089999999999996,97.90065543981554
https://en.khl.ru/players/17570/,2016/2017,3,4,30,26,69,56,58914,78.0,59.0,6.0,56.089999999999996,https://en.khl.ru/players/17570/,2017/2018,3.0,6.0,35.0,21.0,73.0,77.0,56713.0,104.0,76.0,9.0,104.67,99.08872075104185
https://en.khl.ru/players/17573/,2014/2015,0,4,13,11,12,38,26730,16.0,15.0,4.0,38.47,https://en.khl.ru/players/17573/,2019/2020,8.0,18.0,33.0,33.0,34.0,82.0,69817.0,19.0,47.0,4.0,121.74,113.69286375009968
https://en.khl.ru/players/17573/,2019/2020,8,18,33,33,34,82,69817,19.0,47.0,4.0,121.74,https://en.khl.ru/players/17573/,2020/2021,0.0,4.0,11.0,17.0,18.0,38.0,36478.0,6.0,17.0,5.0,17.84,97.282974591703
https://en.khl.ru/players/17573/,2020/2021,0,4,11,17,18,38,36478,6.0,17.0,5.0,17.84,https://en.khl.ru/players/17573/,2021/2022,3.0,23.0,23.0,25.0,36.0,39.0,45405.0,8.0,23.0,2.0,99.75999999999999,104.46401328930824
https://en.khl.ru/players/17574/,2016/2017,1,2,13,8,0,32,29832,7.0,37.0,0.0,40.22,https://en.khl.ru/players/17574/,2017/2018,0.0,2.0,23.0,18.0,6.0,39.0,45716.0,28.0,40.0,0.0,42.97,91.6933343630649
https://en.khl.ru/players/17574/,2017/2018,0,2,23,18,6,39,45716,28.0,40.0,0.0,42.97,https://en.khl.ru/players/17574/,2018/2019,0.0,3.0,15.0,9.0,12.0,27.0,25111.0,23.0,36.0,1.0,41.919999999999995,88.3432494578145
https://en.khl.ru/players/17574/,2018/2019,0,3,15,9,12,27,25111,23.0,36.0,1.0,41.919999999999995,https://en.khl.ru/players/17574/,2020/2021,1.0,0.0,5.0,7.0,4.0,18.0,17042.0,3.0,19.0,0.0,6.22,85.63543428716406
https://en.khl.ru/players/17580/,2014/2015,2,3,18,12,13,24,23827,40.0,7.0,8.0,57.44,https://en.khl.ru/players/17580/,2017/2018,7.0,9.0,24.0,26.0,44.0,69.0,49949.0,55.0,56.0,2.0,77.67999999999999,103.64362305786922
https://en.khl.ru/players/17580/,2017/2018,7,9,24,26,44,69,49949,55.0,56.0,2.0,77.67999999999999,https://en.khl.ru/players/17580/,2018/2019,1.0,1.0,3.0,5.0,14.0,12.0,20632.0,45.0,24.0,2.0,20.19,90.69571447873248
https://en.khl.ru/players/17580/,2018/2019,1,1,3,5,14,12,20632,45.0,24.0,2.0,20.19,https://en.khl.ru/players/17580/,2019/2020,6.0,5.0,24.0,21.0,32.0,53.0,52839.0,71.0,79.0,3.0,84.05,93.74397916160281
https://en.khl.ru/players/17580/,2019/2020,6,5,24,21,32,53,52839,71.0,79.0,3.0,84.05,https://en.khl.ru/players/17580/,2020/2021,2.0,9.0,21.0,32.0,59.0,37.0,49059.0,110.0,73.0,6.0,56.29,93.34803264896095
https://en.khl.ru/players/17594/,2014/2015,1,5,22,19,35,59,48877,68.0,40.0,3.0,58.89,https://en.khl.ru/players/17594/,2015/2016,4.0,7.0,24.0,27.0,46.0,80.0,56022.0,81.0,44.0,4.0,68.4,97.61262956159906
https://en.khl.ru/players/17594/,2015/2016,4,7,24,27,46,80,56022,81.0,44.0,4.0,68.4,https://en.khl.ru/players/17594/,2017/2018,9.0,16.0,44.0,32.0,109.0,138.0,64891.0,122.0,77.0,4.0,148.57,114.98627639161556
https://en.khl.ru/players/17594/,2017/2018,9,16,44,32,109,138,64891,122.0,77.0,4.0,148.57,https://en.khl.ru/players/17594/,2018/2019,3.0,8.0,31.0,19.0,31.0,100.0,50103.0,94.0,59.0,4.0,121.32,125.4933944834642
https://en.khl.ru/players/17594/,2018/2019,3,8,31,19,31,100,50103,94.0,59.0,4.0,121.32,https://en.khl.ru/players/17594/,2019/2020,2.0,10.0,43.0,32.0,36.0,116.0,68493.0,108.0,96.0,5.0,140.84,122.40339821264858
https://en.khl.ru/players/17594/,2019/2020,2,10,43,32,36,116,68493,108.0,96.0,5.0,140.84,https://en.khl.ru/players/17594/,2020/2021,3.0,12.0,38.0,41.0,53.0,118.0,75559.0,77.0,122.0,3.0,107.05,108.17918583876363
https://en.khl.ru/players/17594/,2020/2021,3,12,38,41,53,118,75559,77.0,122.0,3.0,107.05,https://en.khl.ru/players/17594/,2021/2022,2.0,7.0,36.0,30.0,26.0,96.0,55132.0,62.0,90.0,4.0,102.47,103.3704986026477
https://en.khl.ru/players/17609/,2014/2015,1,4,10,10,14,15,24378,29.0,17.0,5.0,36.9,https://en.khl.ru/players/17609/,2015/2016,3.0,5.0,24.0,24.0,37.0,63.0,46557.0,39.0,45.0,1.0,47.48,92.38317809760197
https://en.khl.ru/players/17609/,2015/2016,3,5,24,24,37,63,46557,39.0,45.0,1.0,47.48,https://en.khl.ru/players/17609/,2016/2017,1.0,18.0,45.0,36.0,20.0,111.0,70078.0,55.0,68.0,5.0,152.63,115.87022160000194
https://en.khl.ru/players/17609/,2016/2017,1,18,45,36,20,111,70078,55.0,68.0,5.0,152.63,https://en.khl.ru/players/17609/,2017/2018,0.0,3.0,17.0,15.0,2.0,38.0,32395.0,18.0,33.0,2.0,41.599999999999994,107.46902326943206
https://en.khl.ru/players/17609/,2017/2018,0,3,17,15,2,38,32395,18.0,33.0,2.0,41.599999999999994,https://en.khl.ru/players/17609/,2018/2019,4.0,11.0,45.0,44.0,22.0,156.0,73844.0,39.0,70.0,4.0,118.92999999999999,108.17097794230769
https://en.khl.ru/players/17609/,2018/2019,4,11,45,44,22,156,73844,39.0,70.0,4.0,118.92999999999999,https://en.khl.ru/players/17609/,2019/2020,3.0,3.0,19.0,17.0,10.0,97.0,51411.0,35.0,50.0,4.0,71.47,105.16151724087422
https://en.khl.ru/players/17609/,2019/2020,3,3,19,17,10,97,51411,35.0,50.0,4.0,71.47,https://en.khl.ru/players/17609/,2020/2021,3.0,17.0,34.0,33.0,42.0,116.0,70212.0,47.0,131.0,3.0,134.75,103.54720901863469
https://en.khl.ru/players/17609/,2020/2021,3,17,34,33,42,116,70212,47.0,131.0,3.0,134.75,https://en.khl.ru/players/17609/,2021/2022,5.0,8.0,27.0,22.0,16.0,68.0,46140.0,25.0,71.0,6.0,100.42,113.71437445369929
https://en.khl.ru/players/17613/,2015/2016,4,19,41,35,68,99,68916,40.0,41.0,7.0,121.72999999999999,https://en.khl.ru/players/17613/,2016/2017,0.0,2.0,7.0,5.0,2.0,17.0,17517.0,3.0,6.0,1.0,19.53,99.28368839728887
https://en.khl.ru/players/17613/,2016/2017,0,2,7,5,2,17,17517,3.0,6.0,1.0,19.53,https://en.khl.ru/players/17613/,2017/2018,0.0,4.0,15.0,11.0,20.0,28.0,20028.0,11.0,27.0,2.0,33.74,89.06466119446516
https://en.khl.ru/players/17613/,2017/2018,0,4,15,11,20,28,20028,11.0,27.0,2.0,33.74,https://en.khl.ru/players/17613/,2019/2020,1.0,2.0,11.0,9.0,8.0,20.0,22519.0,6.0,24.0,1.0,25.119999999999997,89.7186118505937
https://en.khl.ru/players/17613/,2019/2020,1,2,11,9,8,20,22519,6.0,24.0,1.0,25.119999999999997,https://en.khl.ru/players/17613/,2020/2021,0.0,12.0,29.0,23.0,42.0,59.0,49076.0,13.0,65.0,3.0,77.37,95.35457310501475
https://en.khl.ru/players/17613/,2020/2021,0,12,29,23,42,59,49076,13.0,65.0,3.0,77.37,https://en.khl.ru/players/17613/,2021/2022,0.0,0.0,7.0,8.0,10.0,11.0,16587.0,6.0,16.0,1.0,2.5600000000000005,87.58825417105325
https://en.khl.ru/players/17624/,2014/2015,5,3,17,22,20,78,54131,44.0,59.0,8.0,64.88,https://en.khl.ru/players/17624/,2015/2016,3.0,10.0,15.0,13.0,19.0,65.0,40614.0,26.0,39.0,7.0,87.89,104.04867913614305
https://en.khl.ru/players/17624/,2015/2016,3,10,15,13,19,65,40614,26.0,39.0,7.0,87.89,https://en.khl.ru/players/17624/,2018/2019,0.0,5.0,21.0,18.0,50.0,60.0,38844.0,60.0,38.0,8.0,53.96,102.9322566028953
https://en.khl.ru/players/17624/,2018/2019,0,5,21,18,50,60,38844,60.0,38.0,8.0,53.96,https://en.khl.ru/players/17624/,2019/2020,4.0,13.0,42.0,26.0,35.0,135.0,70748.0,82.0,44.0,4.0,152.0,123.08844700789733
https://en.khl.ru/players/17624/,2019/2020,4,13,42,26,35,135,70748,82.0,44.0,4.0,152.0,https://en.khl.ru/players/17624/,2020/2021,7.0,22.0,43.0,35.0,42.0,125.0,72600.0,65.0,68.0,8.0,183.0,141.80376923410756
https://en.khl.ru/players/17624/,2020/2021,7,22,43,35,42,125,72600,65.0,68.0,8.0,183.0,https://en.khl.ru/players/17624/,2021/2022,2.0,8.0,32.0,30.0,22.0,93.0,52056.0,45.0,73.0,6.0,94.31,121.74982904257169
https://en.khl.ru/players/17625/,2014/2015,1,2,9,8,16,7,19104,10.0,10.0,3.0,16.96,https://en.khl.ru/players/17625/,2015/2016,1.0,7.0,23.0,28.0,32.0,45.0,46980.0,29.0,35.0,11.0,51.42,92.31492330678645
https://en.khl.ru/players/17625/,2015/2016,1,7,23,28,32,45,46980,29.0,35.0,11.0,51.42,https://en.khl.ru/players/17625/,2017/2018,0.0,3.0,8.0,10.0,10.0,20.0,22486.0,9.0,11.0,0.0,12.660000000000002,86.07971008878228
https://en.khl.ru/players/17628/,2016/2017,5,29,36,36,56,79,77115,30.0,56.0,9.0,159.6,https://en.khl.ru/players/17628/,2019/2020,10.0,16.0,31.0,31.0,38.0,88.0,71781.0,32.0,81.0,7.0,135.64,126.67343690028532
https://en.khl.ru/players/17628/,2019/2020,10,16,31,31,38,88,71781,32.0,81.0,7.0,135.64,https://en.khl.ru/players/17628/,2020/2021,6.0,12.0,30.0,25.0,24.0,63.0,59785.0,21.0,55.0,4.0,105.55,118.42602932507117
https://en.khl.ru/players/17628/,2020/2021,6,12,30,25,24,63,59785,21.0,55.0,4.0,105.55,https://en.khl.ru/players/17628/,2021/2022,3.0,4.0,25.0,23.0,10.0,49.0,41776.0,16.0,40.0,2.0,53.85,102.17009834109342
https://en.khl.ru/players/17633/,2014/2015,4,4,19,26,22,51,50684,39.0,23.0,3.0,35.79,https://en.khl.ru/players/17633/,2015/2016,1.0,4.0,13.0,13.0,25.0,36.0,39708.0,35.0,30.0,4.0,38.489999999999995,85.97878137962881
https://en.khl.ru/players/17633/,2015/2016,1,4,13,13,25,36,39708,35.0,30.0,4.0,38.489999999999995,https://en.khl.ru/players/17633/,2016/2017,5.0,3.0,19.0,14.0,32.0,50.0,31343.0,30.0,29.0,1.0,48.55,91.9828043617938
https://en.khl.ru/players/17633/,2016/2017,5,3,19,14,32,50,31343,30.0,29.0,1.0,48.55,https://en.khl.ru/players/17633/,2017/2018,2.0,6.0,31.0,25.0,20.0,88.0,65301.0,27.0,74.0,7.0,91.19,100.99127703334753
https://en.khl.ru/players/17633/,2017/2018,2,6,31,25,20,88,65301,27.0,74.0,7.0,91.19,https://en.khl.ru/players/17633/,2018/2019,1.0,3.0,11.0,29.0,30.0,56.0,44867.0,22.0,39.0,5.0,-1.0500000000000007,82.27411243374763
https://en.khl.ru/players/17633/,2018/2019,1,3,11,29,30,56,44867,22.0,39.0,5.0,-1.0500000000000007,https://en.khl.ru/players/17633/,2019/2020,0.0,3.0,12.0,13.0,6.0,16.0,18587.0,6.0,16.0,1.0,18.56,75.64668340339043
https://en.khl.ru/players/17633/,2019/2020,0,3,12,13,6,16,18587,6.0,16.0,1.0,18.56,https://en.khl.ru/players/17633/,2020/2021,2.0,4.0,20.0,12.0,24.0,35.0,35150.0,7.0,40.0,3.0,51.14,91.5393041389848
https://en.khl.ru/players/17647/,2017/2018,2,9,19,17,42,91,49463,38.0,41.0,2.0,68.62,https://en.khl.ru/players/17647/,2018/2019,10.0,14.0,38.0,41.0,10.0,149.0,80872.0,30.0,45.0,5.0,138.26999999999998,120.286613896805
https://en.khl.ru/players/17647/,2018/2019,10,14,38,41,10,149,80872,30.0,45.0,5.0,138.26999999999998,https://en.khl.ru/players/17647/,2019/2020,4.0,28.0,39.0,45.0,16.0,120.0,80396.0,33.0,80.0,8.0,177.1,133.27515421220608
https://en.khl.ru/players/17647/,2019/2020,4,28,39,45,16,120,80396,33.0,80.0,8.0,177.1,https://en.khl.ru/players/17647/,2020/2021,5.0,19.0,43.0,44.0,12.0,112.0,79447.0,26.0,64.0,10.0,152.06,137.74635843655142
https://en.khl.ru/players/17647/,2020/2021,5,19,43,44,12,112,79447,26.0,64.0,10.0,152.06,https://en.khl.ru/players/17647/,2021/2022,3.0,11.0,22.0,16.0,10.0,34.0,38139.0,17.0,34.0,3.0,87.89,118.62289483406165
https://en.khl.ru/players/17704/,2015/2016,10,13,33,28,28,80,50643,64.0,10.0,6.0,128.16,https://en.khl.ru/players/17704/,2016/2017,6.0,2.0,10.0,8.0,18.0,44.0,28915.0,25.0,6.0,4.0,45.71,112.42228970618511
https://en.khl.ru/players/17704/,2016/2017,6,2,10,8,18,44,28915,25.0,6.0,4.0,45.71,https://en.khl.ru/players/17704/,2017/2018,1.0,5.0,7.0,14.0,10.0,40.0,27747.0,21.0,11.0,3.0,26.72,93.14884291369864
https://en.khl.ru/players/17704/,2017/2018,1,5,7,14,10,40,27747,21.0,11.0,3.0,26.72,https://en.khl.ru/players/17704/,2018/2019,4.0,5.0,16.0,28.0,14.0,70.0,41238.0,34.0,23.0,7.0,43.98,92.30638165002237
https://en.khl.ru/players/17704/,2018/2019,4,5,16,28,14,70,41238,34.0,23.0,7.0,43.98,https://en.khl.ru/players/17704/,2019/2020,7.0,16.0,36.0,42.0,36.0,118.0,62388.0,50.0,53.0,8.0,123.06,110.48795137513412
https://en.khl.ru/players/17704/,2019/2020,7,16,36,42,36,118,62388,50.0,53.0,8.0,123.06,https://en.khl.ru/players/17704/,2020/2021,0.0,6.0,13.0,24.0,34.0,66.0,33808.0,31.0,31.0,4.0,21.679999999999996,97.44708742808433
https://en.khl.ru/players/17704/,2020/2021,0,6,13,24,34,66,33808,31.0,31.0,4.0,21.679999999999996,https://en.khl.ru/players/17704/,2021/2022,1.0,3.0,16.0,19.0,12.0,47.0,38490.0,50.0,21.0,2.0,36.79,87.93703167240302
https://en.khl.ru/players/17760/,2014/2015,2,5,18,27,35,74,47366,72.0,24.0,3.0,37.38999999999999,https://en.khl.ru/players/17760/,2015/2016,2.0,4.0,10.0,6.0,37.0,28.0,23527.0,31.0,10.0,3.0,33.01,88.44230436271577
https://en.khl.ru/players/17760/,2015/2016,2,4,10,6,37,28,23527,31.0,10.0,3.0,33.01,https://en.khl.ru/players/17760/,2016/2017,3.0,7.0,21.0,7.0,8.0,61.0,31098.0,43.0,29.0,2.0,99.53,109.04388531449992
https://en.khl.ru/players/17760/,2016/2017,3,7,21,7,8,61,31098,43.0,29.0,2.0,99.53,https://en.khl.ru/players/17760/,2017/2018,2.0,8.0,21.0,10.0,14.0,78.0,36082.0,51.0,41.0,2.0,100.08000000000001,120.0558600324502
https://en.khl.ru/players/17760/,2017/2018,2,8,21,10,14,78,36082,51.0,41.0,2.0,100.08000000000001,https://en.khl.ru/players/17760/,2018/2019,2.0,10.0,34.0,11.0,12.0,60.0,44166.0,42.0,51.0,2.0,130.85999999999999,126.09571093892028
https://en.khl.ru/players/17760/,2018/2019,2,10,34,11,12,60,44166,42.0,51.0,2.0,130.85999999999999,https://en.khl.ru/players/17760/,2019/2020,2.0,3.0,29.0,12.0,16.0,49.0,33104.0,29.0,36.0,3.0,79.28,118.93168442590326
https://en.khl.ru/players/17760/,2019/2020,2,3,29,12,16,49,33104,29.0,36.0,3.0,79.28,https://en.khl.ru/players/17760/,2020/2021,2.0,6.0,21.0,16.0,28.0,52.0,42981.0,31.0,28.0,4.0,60.58,106.53160219062234
https://en.khl.ru/players/17760/,2020/2021,2,6,21,16,28,52,42981,31.0,28.0,4.0,60.58,https://en.khl.ru/players/17760/,2021/2022,3.0,5.0,26.0,16.0,10.0,72.0,40765.0,41.0,58.0,4.0,94.78,104.29368968965433
https://en.khl.ru/players/17766/,2017/2018,4,8,21,15,27,69,48506,22.0,40.0,7.0,86.65,https://en.khl.ru/players/17766/,2018/2019,10.0,15.0,32.0,27.0,16.0,68.0,50221.0,26.0,40.0,5.0,134.82,123.82961493844626
https://en.khl.ru/players/17766/,2018/2019,10,15,32,27,16,68,50221,26.0,40.0,5.0,134.82,https://en.khl.ru/players/17766/,2019/2020,0.0,7.0,18.0,15.0,16.0,42.0,35570.0,9.0,22.0,3.0,49.57,112.73343045752094
https://en.khl.ru/players/17766/,2019/2020,0,7,18,15,16,42,35570,9.0,22.0,3.0,49.57,https://en.khl.ru/players/17766/,2020/2021,1.0,1.0,14.0,16.0,2.0,30.0,24752.0,8.0,18.0,0.0,15.929999999999998,88.21063760529867
https://en.khl.ru/players/17766/,2020/2021,1,1,14,16,2,30,24752,8.0,18.0,0.0,15.929999999999998,https://en.khl.ru/players/17766/,2021/2022,2.0,2.0,10.0,12.0,14.0,52.0,33903.0,13.0,30.0,5.0,34.1,86.45414755099864
https://en.khl.ru/players/17785/,2015/2016,3,4,29,12,18,48,41248,47.0,28.0,6.0,93.67999999999999,https://en.khl.ru/players/17785/,2016/2017,3.0,4.0,27.0,19.0,38.0,77.0,58384.0,34.0,47.0,7.0,72.6,108.02192407139825
https://en.khl.ru/players/17785/,2016/2017,3,4,27,19,38,77,58384,34.0,47.0,7.0,72.6,https://en.khl.ru/players/17785/,2017/2018,5.0,9.0,38.0,17.0,26.0,58.0,46923.0,34.0,29.0,12.0,133.85,119.95727594505999
https://en.khl.ru/players/17785/,2017/2018,5,9,38,17,26,58,46923,34.0,29.0,12.0,133.85,https://en.khl.ru/players/17785/,2018/2019,5.0,15.0,60.0,12.0,10.0,103.0,70029.0,25.0,64.0,13.0,242.19,161.26303864803612
https://en.khl.ru/players/17786/,2015/2016,2,5,20,24,26,47,46041,66.0,31.0,3.0,46.96,https://en.khl.ru/players/17786/,2016/2017,1.0,5.0,19.0,7.0,23.0,28.0,31936.0,61.0,29.0,1.0,68.91,97.90626864794177
https://en.khl.ru/players/17786/,2016/2017,1,5,19,7,23,28,31936,61.0,29.0,1.0,68.91,https://en.khl.ru/players/17786/,2017/2018,0.0,3.0,9.0,19.0,41.0,31.0,32268.0,55.0,33.0,3.0,5.110000000000001,87.19341207313924
https://en.khl.ru/players/17786/,2017/2018,0,3,9,19,41,31,32268,55.0,33.0,3.0,5.110000000000001,https://en.khl.ru/players/17786/,2018/2019,2.0,2.0,24.0,18.0,28.0,41.0,43258.0,125.0,59.0,3.0,76.94,88.9918253563502
https://en.khl.ru/players/17786/,2018/2019,2,2,24,18,28,41,43258,125.0,59.0,3.0,76.94,https://en.khl.ru/players/17786/,2019/2020,4.0,3.0,36.0,22.0,22.0,86.0,57383.0,136.0,78.0,5.0,128.84,113.38824602429378
https://en.khl.ru/players/17786/,2019/2020,4,3,36,22,22,86,57383,136.0,78.0,5.0,128.84,https://en.khl.ru/players/17786/,2020/2021,4.0,4.0,31.0,16.0,22.0,62.0,56918.0,127.0,78.0,10.0,135.9,123.5562462274414
https://en.khl.ru/players/17786/,2020/2021,4,4,31,16,22,62,56918,127.0,78.0,10.0,135.9,https://en.khl.ru/players/17786/,2021/2022,0.0,6.0,27.0,12.0,10.0,42.0,46287.0,93.0,73.0,1.0,107.19,117.79017222934414
https://en.khl.ru/players/17803/,2015/2016,1,2,19,27,20,33,53842,76.0,36.0,1.0,24.279999999999998,https://en.khl.ru/players/17803/,2016/2017,2.0,6.0,13.0,24.0,55.0,26.0,36603.0,97.0,22.0,3.0,21.819999999999997,78.95275740238785
https://en.khl.ru/players/17803/,2016/2017,2,6,13,24,55,26,36603,97.0,22.0,3.0,21.819999999999997,https://en.khl.ru/players/17803/,2017/2018,1.0,2.0,7.0,10.0,22.0,35.0,32486.0,55.0,21.0,8.0,36.16,86.32616173807398
https://en.khl.ru/players/17803/,2017/2018,1,2,7,10,22,35,32486,55.0,21.0,8.0,36.16,https://en.khl.ru/players/17803/,2019/2020,2.0,7.0,15.0,20.0,26.0,53.0,50737.0,131.0,43.0,5.0,79.44,99.66049973165491
https://en.khl.ru/players/17803/,2019/2020,2,7,15,20,26,53,50737,131.0,43.0,5.0,79.44,https://en.khl.ru/players/17803/,2020/2021,2.0,7.0,27.0,43.0,34.0,68.0,59805.0,125.0,61.0,10.0,68.09,98.02169087309804
https://en.khl.ru/players/17881/,2014/2015,2,2,19,31,34,56,47984,39.0,16.0,1.0,0.46999999999999886,https://en.khl.ru/players/17881/,2016/2017,1.0,7.0,22.0,21.0,49.0,47.0,52553.0,28.0,39.0,5.0,44.15,79.04707609207591
https://en.khl.ru/players/17881/,2016/2017,1,7,22,21,49,47,52553,28.0,39.0,5.0,44.15,https://en.khl.ru/players/17881/,2017/2018,1.0,1.0,14.0,17.0,8.0,40.0,34856.0,11.0,24.0,3.0,20.45,83.35134157637498
https://en.khl.ru/players/17881/,2017/2018,1,1,14,17,8,40,34856,11.0,24.0,3.0,20.45,https://en.khl.ru/players/17881/,2018/2019,0.0,1.0,13.0,16.0,10.0,41.0,32044.0,31.0,33.0,2.0,22.709999999999997,81.26352145853498
https://en.khl.ru/players/17881/,2018/2019,0,1,13,16,10,41,32044,31.0,33.0,2.0,22.709999999999997,https://en.khl.ru/players/17881/,2019/2020,3.0,4.0,23.0,32.0,24.0,71.0,48759.0,28.0,30.0,2.0,28.990000000000002,84.96944440774695
https://en.khl.ru/players/17881/,2019/2020,3,4,23,32,24,71,48759,28.0,30.0,2.0,28.990000000000002,https://en.khl.ru/players/17881/,2020/2021,0.0,5.0,9.0,7.0,18.0,24.0,22901.0,19.0,18.0,3.0,35.54,85.94527376113561
https://en.khl.ru/players/17881/,2020/2021,0,5,9,7,18,24,22901,19.0,18.0,3.0,35.54,https://en.khl.ru/players/17881/,2021/2022,0.0,2.0,8.0,15.0,12.0,19.0,24241.0,25.0,29.0,2.0,9.53,84.06817833163463
https://en.khl.ru/players/17904/,2015/2016,2,7,18,9,18,36,32118,22.0,21.0,3.0,68.76,https://en.khl.ru/players/17904/,2016/2017,1.0,3.0,17.0,31.0,24.0,55.0,45580.0,22.0,57.0,3.0,11.47,85.28365094209305
https://en.khl.ru/players/17904/,2016/2017,1,3,17,31,24,55,45580,22.0,57.0,3.0,11.47,https://en.khl.ru/players/17904/,2017/2018,3.0,10.0,20.0,22.0,22.0,78.0,57199.0,41.0,44.0,3.0,79.38,91.4554880343751
