Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Icetime_seconds,Hits,Shots_blocked,Penalties_against,Rating
https://en.khl.ru/players/34700/,2021/2022,4,15,24,33,14,61,50842,17.0,27.0,11.0,92.99
https://en.khl.ru/players/34724/,2019/2020,2,11,32,25,32,60,59176,18.0,66.0,7.0,96.24
https://en.khl.ru/players/3541/,2014/2015,3,22,34,14,40,104,63854,50.0,47.0,6.0,179.04
https://en.khl.ru/players/3541/,2015/2016,3,16,25,16,46,83,51805,40.0,41.0,5.0,117.0
https://en.khl.ru/players/3541/,2016/2017,7,18,32,13,44,99,54032,45.0,42.0,4.0,162.31
https://en.khl.ru/players/35843/,2019/2020,3,9,32,30,20,105,52216,18.0,34.0,5.0,86.03999999999999
https://en.khl.ru/players/35843/,2020/2021,9,16,32,47,18,155,64014,14.0,59.0,1.0,106.59
https://en.khl.ru/players/35843/,2021/2022,6,18,28,61,24,128,65928,22.0,54.0,2.0,62.36
https://en.khl.ru/players/372/,2014/2015,3,8,24,35,45,115,64834,100.0,46.0,8.0,74.71
https://en.khl.ru/players/372/,2017/2018,9,14,33,27,28,138,68358,78.0,54.0,5.0,156.98
https://en.khl.ru/players/392/,2015/2016,10,10,34,45,18,102,78536,46.0,45.0,3.0,91.22999999999999
https://en.khl.ru/players/3941/,2014/2015,4,7,31,18,34,50,54114,23.0,49.0,9.0,95.62
https://en.khl.ru/players/3989/,2017/2018,4,12,27,26,22,57,58507,27.0,89.0,6.0,104.72
https://en.khl.ru/players/3989/,2018/2019,2,10,31,20,28,49,51964,48.0,79.0,4.0,106.50999999999999
https://en.khl.ru/players/43/,2015/2016,0,12,35,22,47,52,63751,77.0,67.0,9.0,117.84
https://en.khl.ru/players/4486/,2014/2015,5,11,23,37,49,84,63660,63.0,80.0,2.0,63.839999999999996
https://en.khl.ru/players/4486/,2016/2017,7,12,29,35,62,128,77983,58.0,93.0,3.0,96.36
https://en.khl.ru/players/4486/,2017/2018,3,12,22,28,43,94,56576,39.0,60.0,3.0,74.26999999999998
https://en.khl.ru/players/4804/,2014/2015,4,7,31,19,54,59,44103,32.0,54.0,2.0,75.14
https://en.khl.ru/players/4804/,2015/2016,2,10,33,16,20,72,55495,31.0,76.0,7.0,128.47
https://en.khl.ru/players/516/,2015/2016,5,8,29,22,30,93,59252,91.0,66.0,4.0,116.48
https://en.khl.ru/players/516/,2016/2017,2,12,22,25,22,74,56102,45.0,74.0,6.0,95.72999999999999
https://en.khl.ru/players/516/,2017/2018,1,10,40,26,20,64,53694,25.0,52.0,0.0,97.83
https://en.khl.ru/players/5457/,2014/2015,2,11,19,12,24,43,36756,14.0,24.0,2.0,75.76
https://en.khl.ru/players/5457/,2015/2016,5,16,42,27,56,96,63488,19.0,51.0,6.0,131.60999999999999
https://en.khl.ru/players/5457/,2016/2017,4,13,23,20,24,92,59763,17.0,36.0,1.0,94.44
https://en.khl.ru/players/5524/,2021/2022,4,7,23,13,27,46,39201,65.0,46.0,8.0,101.61999999999999
https://en.khl.ru/players/5606/,2014/2015,4,13,25,29,54,85,62624,56.0,32.0,6.0,81.02
https://en.khl.ru/players/5636/,2015/2016,4,7,13,13,83,38,39647,53.0,34.0,6.0,36.620000000000005
https://en.khl.ru/players/5851/,2014/2015,7,13,43,42,29,85,73603,47.0,80.0,10.0,131.7
https://en.khl.ru/players/6155/,2015/2016,5,8,21,30,43,68,57450,31.0,44.0,11.0,60.17999999999999
https://en.khl.ru/players/6340/,2014/2015,2,10,25,34,68,64,73684,32.0,53.0,5.0,36.34
https://en.khl.ru/players/6340/,2016/2017,3,8,22,28,56,57,63973,80.0,54.0,3.0,52.81
https://en.khl.ru/players/6342/,2014/2015,13,15,40,22,44,156,70018,68.0,42.0,12.0,199.67
https://en.khl.ru/players/6342/,2015/2016,6,11,24,18,18,67,42880,30.0,39.0,3.0,104.34
https://en.khl.ru/players/6342/,2016/2017,7,16,33,24,36,104,58211,28.0,54.0,6.0,140.87
https://en.khl.ru/players/6342/,2017/2018,12,15,39,33,28,138,74325,40.0,66.0,14.0,178.46
https://en.khl.ru/players/6342/,2018/2019,9,15,36,30,55,135,73664,47.0,65.0,8.0,144.37
https://en.khl.ru/players/6347/,2014/2015,18,30,39,32,30,126,62771,14.0,13.0,9.0,225.95999999999998
https://en.khl.ru/players/6347/,2015/2016,2,20,18,27,32,68,41115,6.0,10.0,2.0,74.8
https://en.khl.ru/players/6347/,2016/2017,12,17,41,33,14,151,67770,8.0,23.0,5.0,165.67
https://en.khl.ru/players/6347/,2017/2018,3,13,22,34,10,55,42717,6.0,21.0,5.0,60.959999999999994
https://en.khl.ru/players/6519/,2014/2015,0,11,21,13,28,34,47088,26.0,31.0,4.0,76.75999999999999
https://en.khl.ru/players/9476/,2018/2019,5,14,35,34,20,76,61070,98.0,72.0,10.0,145.49
https://en.khl.ru/players/9476/,2020/2021,6,15,39,41,46,77,75752,93.0,135.0,13.0,151.12
https://en.khl.ru/players/9849/,2014/2015,1,11,32,6,8,46,40423,26.0,34.0,2.0,128.59
https://en.khl.ru/players/9851/,2015/2016,5,11,25,29,18,52,54258,65.0,85.0,7.0,106.14
