Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Hits,Shots_blocked,Penalties_against,R
https://en.khl.ru/players/23604/,2015/2016,12,18,28,35,20,110,18.0,20.0,16.0,2.26234144142298
https://en.khl.ru/players/23604/,2016/2017,13,13,20,23,8,113,16.0,10.0,11.0,2.5383938178616847
https://en.khl.ru/players/23604/,2017/2018,12,8,22,20,12,95,10.0,9.0,15.0,2.325220895985119
https://en.khl.ru/players/23604/,2018/2019,7,16,26,23,22,51,12.0,14.0,12.0,1.994507876860818
https://en.khl.ru/players/23604/,2019/2020,12,9,17,28,10,81,15.0,19.0,10.0,1.7186206279231098
https://en.khl.ru/players/23687/,2015/2016,8,8,21,19,20,97,21.0,8.0,7.0,1.9284917388301546
https://en.khl.ru/players/23687/,2017/2018,10,21,24,19,6,133,24.0,26.0,16.0,2.7657266811279824
https://en.khl.ru/players/23687/,2020/2021,5,8,13,27,14,48,19.0,17.0,2.0,1.08003600120004
https://en.khl.ru/players/23720/,2015/2016,15,34,37,30,67,144,35.0,9.0,15.0,2.6974765541912404
https://en.khl.ru/players/23720/,2016/2017,23,33,38,22,55,139,22.0,12.0,14.0,3.421105126670656
https://en.khl.ru/players/23720/,2017/2018,13,20,27,18,42,151,39.0,9.0,17.0,2.700361554685146
https://en.khl.ru/players/23720/,2018/2019,19,22,32,30,32,154,23.0,18.0,15.0,3.165546349851493
https://en.khl.ru/players/23720/,2019/2020,9,13,22,19,36,89,33.0,16.0,13.0,2.1354829585631454
https://en.khl.ru/players/23720/,2020/2021,17,15,26,27,36,91,21.0,12.0,8.0,2.6528258362168393
https://en.khl.ru/players/23880/,2015/2016,6,2,8,20,20,82,41.0,7.0,8.0,1.178257808736893
https://en.khl.ru/players/23880/,2016/2017,3,3,7,14,14,33,26.0,8.0,3.0,0.9036569868687344
https://en.khl.ru/players/23880/,2017/2018,2,6,11,27,53,62,77.0,38.0,14.0,0.6262337485535362
https://en.khl.ru/players/23899/,2015/2016,4,12,21,24,34,78,20.0,12.0,15.0,1.195313424592686
https://en.khl.ru/players/23899/,2016/2017,9,16,17,26,32,110,15.0,13.0,8.0,1.519647683671348
https://en.khl.ru/players/23899/,2017/2018,9,22,23,42,56,82,9.0,22.0,13.0,1.1772527525985501
https://en.khl.ru/players/23931/,2019/2020,6,4,18,14,45,52,42.0,13.0,10.0,1.0580476846148272
https://en.khl.ru/players/23931/,2020/2021,8,18,21,31,16,76,41.0,19.0,15.0,1.6937760451673611
https://en.khl.ru/players/23931/,2021/2022,5,9,19,11,4,46,35.0,15.0,7.0,1.943265579629216
https://en.khl.ru/players/23933/,2018/2019,3,5,9,2,2,20,12.0,4.0,3.0,3.1265031265031267
https://en.khl.ru/players/23933/,2019/2020,5,6,17,18,16,74,49.0,24.0,8.0,1.6396242527754057
https://en.khl.ru/players/23933/,2020/2021,9,8,19,32,32,83,42.0,38.0,8.0,1.1689552462486652
https://en.khl.ru/players/23933/,2021/2022,4,8,14,17,26,56,49.0,13.0,4.0,1.46140394703972
https://en.khl.ru/players/23973/,2015/2016,13,10,24,21,36,85,25.0,11.0,14.0,1.9576708067778912
https://en.khl.ru/players/23973/,2016/2017,18,10,27,28,48,148,40.0,16.0,17.0,2.0364701184613336
https://en.khl.ru/players/23973/,2018/2019,9,5,15,19,26,73,22.0,14.0,9.0,1.7536303224218557
https://en.khl.ru/players/23973/,2019/2020,15,10,29,43,39,159,16.0,23.0,10.0,1.4763779527559056
https://en.khl.ru/players/24027/,2018/2019,3,3,5,10,0,24,5.0,3.0,1.0,1.2407910042652193
https://en.khl.ru/players/24027/,2019/2020,3,1,7,5,2,28,6.0,6.0,5.0,1.5459830866807611
https://en.khl.ru/players/24027/,2020/2021,11,7,17,12,14,60,11.0,10.0,13.0,2.2477606895386177
https://en.khl.ru/players/24177/,2018/2019,3,1,8,8,4,34,32.0,7.0,4.0,1.965252064938764
https://en.khl.ru/players/24177/,2019/2020,1,6,10,13,16,43,59.0,31.0,7.0,2.123679021085099
https://en.khl.ru/players/24177/,2020/2021,6,9,24,22,38,67,134.0,42.0,11.0,2.3383206606164664
https://en.khl.ru/players/24177/,2021/2022,2,1,5,6,7,28,81.0,14.0,5.0,1.8107951247823562
https://en.khl.ru/players/24381/,2018/2019,5,1,8,8,10,20,33.0,5.0,8.0,1.521706698493212
https://en.khl.ru/players/24381/,2019/2020,10,12,28,14,26,75,95.0,9.0,22.0,2.428326234822961
https://en.khl.ru/players/24381/,2020/2021,6,6,24,6,12,46,48.0,15.0,12.0,2.986376021798365
https://en.khl.ru/players/24381/,2021/2022,6,8,18,13,12,67,28.0,11.0,13.0,2.389781623403379
https://en.khl.ru/players/24685/,2016/2017,7,8,25,11,14,64,11.0,29.0,10.0,1.8845805038819705
https://en.khl.ru/players/24685/,2017/2018,8,20,25,16,46,69,18.0,15.0,5.0,2.134434221216979
https://en.khl.ru/players/24685/,2018/2019,20,11,45,39,53,110,10.0,29.0,5.0,1.9261637239165328
https://en.khl.ru/players/24685/,2019/2020,5,18,32,31,18,68,18.0,22.0,6.0,1.483994064023744
https://en.khl.ru/players/24685/,2020/2021,7,16,31,23,34,64,21.0,19.0,8.0,1.9198737617252564
https://en.khl.ru/players/24685/,2021/2022,3,10,16,21,12,33,8.0,21.0,9.0,1.0789749737749137
https://en.khl.ru/players/24695/,2018/2019,16,12,25,31,46,115,48.0,17.0,19.0,1.9374068554396424
https://en.khl.ru/players/24695/,2019/2020,9,12,21,32,23,84,36.0,19.0,8.0,1.480912015213741
https://en.khl.ru/players/24695/,2020/2021,5,15,15,21,10,69,16.0,14.0,5.0,2.0084882539303006
https://en.khl.ru/players/24695/,2021/2022,9,10,22,18,22,77,32.0,21.0,9.0,2.0520231213872835
https://en.khl.ru/players/24696/,2016/2017,9,11,23,31,30,68,15.0,11.0,12.0,1.277625023257737
https://en.khl.ru/players/24696/,2017/2018,4,7,17,16,18,33,7.0,11.0,9.0,1.209459052891269
https://en.khl.ru/players/24696/,2018/2019,5,9,26,13,20,28,5.0,22.0,6.0,1.588519114190276
https://en.khl.ru/players/24696/,2019/2020,2,0,4,11,2,12,1.0,7.0,1.0,0.18733608092918697
https://en.khl.ru/players/24796/,2019/2020,0,1,3,11,21,25,45.0,5.0,7.0,0.07026583909122848
https://en.khl.ru/players/24796/,2020/2021,8,2,18,25,26,63,93.0,21.0,15.0,1.5794389878003907
https://en.khl.ru/players/24796/,2021/2022,3,2,7,4,2,19,31.0,6.0,0.0,2.0705521472392636
https://en.khl.ru/players/24801/,2017/2018,4,3,7,2,2,31,10.0,12.0,6.0,2.4127216231036375
https://en.khl.ru/players/24801/,2018/2019,8,12,19,21,6,113,6.0,13.0,15.0,1.87170988496783
https://en.khl.ru/players/24801/,2020/2021,16,7,32,24,12,125,18.0,21.0,14.0,2.4504504504504507
https://en.khl.ru/players/24897/,2019/2020,13,10,23,26,10,87,24.0,22.0,10.0,2.1240365656927764
https://en.khl.ru/players/24897/,2020/2021,6,10,22,10,18,57,12.0,20.0,6.0,2.094715241318658
https://en.khl.ru/players/24897/,2021/2022,7,15,25,22,18,93,9.0,18.0,11.0,2.0028109627547437
https://en.khl.ru/players/24915/,2016/2017,16,20,30,28,49,141,29.0,26.0,23.0,2.521051462927221
https://en.khl.ru/players/24915/,2017/2018,14,16,28,16,40,92,14.0,28.0,21.0,2.8803840512068275
https://en.khl.ru/players/24915/,2018/2019,13,45,48,41,30,112,21.0,40.0,23.0,3.3651789533723084
https://en.khl.ru/players/24915/,2019/2020,19,29,49,32,18,125,25.0,39.0,23.0,3.1657523158557423
https://en.khl.ru/players/24915/,2020/2021,12,42,57,27,12,86,8.0,50.0,21.0,3.6611901233010626
https://en.khl.ru/players/24915/,2021/2022,9,33,40,26,24,61,7.0,30.0,9.0,3.4508125459773957
https://en.khl.ru/players/24938/,2016/2017,11,12,21,29,22,99,19.0,38.0,9.0,1.3770986606300697
https://en.khl.ru/players/24938/,2017/2018,16,21,42,30,12,95,20.0,42.0,9.0,2.57284222100055
https://en.khl.ru/players/24938/,2018/2019,16,16,35,28,16,74,42.0,19.0,3.0,1.9928534323988227
https://en.khl.ru/players/24938/,2019/2020,6,7,22,12,8,50,56.0,24.0,6.0,1.5512747154936741
https://en.khl.ru/players/24938/,2020/2021,15,14,26,25,10,68,49.0,36.0,4.0,1.9675405742821475
https://en.khl.ru/players/24938/,2021/2022,13,14,30,14,47,54,28.0,34.0,4.0,2.573966566412534
https://en.khl.ru/players/25009/,2019/2020,23,17,50,37,80,163,110.0,34.0,25.0,2.901730531520396
https://en.khl.ru/players/25009/,2020/2021,16,22,41,35,70,140,107.0,37.0,31.0,2.577146860815792
https://en.khl.ru/players/25009/,2021/2022,18,25,45,26,36,152,157.0,47.0,18.0,4.014918824045634
https://en.khl.ru/players/25024/,2019/2020,2,4,8,6,6,33,16.0,4.0,5.0,2.266498777868306
https://en.khl.ru/players/25024/,2020/2021,10,1,17,24,14,72,50.0,8.0,21.0,1.7014925373134329
https://en.khl.ru/players/25024/,2021/2022,3,1,9,8,15,50,40.0,8.0,14.0,1.3405370272575863
https://en.khl.ru/players/25069/,2016/2017,15,21,40,24,63,109,38.0,21.0,14.0,2.2214931808595395
https://en.khl.ru/players/25069/,2017/2018,8,10,23,20,31,84,44.0,16.0,6.0,1.8556266254305196
https://en.khl.ru/players/25069/,2018/2019,4,6,15,15,14,35,56.0,14.0,10.0,1.2520091362828862
https://en.khl.ru/players/25091/,2016/2017,21,21,36,32,58,125,93.0,17.0,13.0,3.0600765019125475
https://en.khl.ru/players/25091/,2017/2018,8,14,27,18,59,107,67.0,26.0,11.0,2.0339391021783606
https://en.khl.ru/players/25091/,2018/2019,19,5,27,23,79,112,119.0,15.0,14.0,2.0881537431876853
https://en.khl.ru/players/25091/,2019/2020,12,15,26,16,32,91,81.0,14.0,16.0,2.587311075057638
https://en.khl.ru/players/25091/,2020/2021,15,11,21,21,38,102,70.0,24.0,8.0,2.890604205483098
https://en.khl.ru/players/25091/,2021/2022,6,10,18,22,28,76,32.0,17.0,8.0,1.647015764293744
https://en.khl.ru/players/25096/,2016/2017,19,25,33,36,48,167,54.0,13.0,13.0,2.4674498362792723
https://en.khl.ru/players/25096/,2017/2018,10,19,16,23,38,173,74.0,14.0,11.0,2.0952414044719334
https://en.khl.ru/players/25096/,2018/2019,16,12,33,50,29,148,90.0,8.0,7.0,2.09378158311245
https://en.khl.ru/players/25206/,2016/2017,13,16,37,38,50,129,23.0,17.0,15.0,1.822774778344643
https://en.khl.ru/players/25206/,2017/2018,5,6,19,21,50,74,46.0,14.0,14.0,0.9566799164589369
https://en.khl.ru/players/25206/,2018/2019,5,14,25,42,27,80,28.0,45.0,16.0,1.1905644981826273
https://en.khl.ru/players/25282/,2016/2017,20,20,33,32,6,161,17.0,23.0,8.0,2.531645569620253
https://en.khl.ru/players/25282/,2017/2018,12,4,20,24,4,95,9.0,11.0,3.0,1.6592064868411802
https://en.khl.ru/players/25282/,2018/2019,7,9,14,35,4,68,16.0,28.0,3.0,0.92602656348499
https://en.khl.ru/players/25284/,2016/2017,13,26,39,39,26,122,38.0,15.0,17.0,2.1389429025985502
https://en.khl.ru/players/25284/,2017/2018,15,14,32,24,22,107,13.0,25.0,14.0,2.1334022917912496
https://en.khl.ru/players/25284/,2018/2019,8,14,28,25,12,86,6.0,26.0,9.0,1.8194995422642661
https://en.khl.ru/players/25284/,2019/2020,7,13,25,35,14,86,26.0,24.0,7.0,1.127731224058266
https://en.khl.ru/players/25284/,2020/2021,2,5,12,15,2,28,14.0,16.0,4.0,1.0853915162254957
https://en.khl.ru/players/25299/,2016/2017,8,6,13,17,71,60,81.0,24.0,10.0,1.1409013120365088
https://en.khl.ru/players/25299/,2018/2019,0,3,6,10,12,15,50.0,16.0,2.0,0.6797816458955608
https://en.khl.ru/players/25299/,2019/2020,0,0,1,12,47,30,65.0,20.0,9.0,-0.123528806231342
https://en.khl.ru/players/25316/,2016/2017,13,10,22,30,66,112,52.0,37.0,13.0,1.561246858792707
https://en.khl.ru/players/25316/,2017/2018,14,8,22,31,70,103,57.0,30.0,16.0,1.4040970293917325
https://en.khl.ru/players/25316/,2018/2019,7,12,17,29,50,103,51.0,22.0,19.0,1.279676713251389
https://en.khl.ru/players/25316/,2019/2020,13,15,26,30,48,103,48.0,46.0,14.0,1.9168362113900426
https://en.khl.ru/players/25316/,2020/2021,2,5,7,16,10,34,17.0,18.0,6.0,0.9917786767584497
https://en.khl.ru/players/25422/,2019/2020,3,2,9,11,16,17,25.0,17.0,3.0,0.9771986970684039
https://en.khl.ru/players/25422/,2020/2021,2,2,13,18,15,31,47.0,32.0,13.0,0.8754956383822363
https://en.khl.ru/players/25422/,2021/2022,1,1,5,13,15,40,38.0,27.0,3.0,0.43902439024390244
https://en.khl.ru/players/25429/,2016/2017,11,13,29,21,24,82,47.0,30.0,17.0,2.168552227848578
https://en.khl.ru/players/25429/,2017/2018,14,17,33,12,48,90,40.0,16.0,10.0,2.9255828808687316
https://en.khl.ru/players/25429/,2018/2019,22,17,36,26,52,151,67.0,17.0,25.0,2.4605975736964694
https://en.khl.ru/players/25429/,2019/2020,6,11,20,31,28,87,50.0,28.0,10.0,1.3924050632911391
https://en.khl.ru/players/25429/,2021/2022,13,19,26,25,32,92,29.0,13.0,15.0,2.5342768686421935
https://en.khl.ru/players/25514/,2018/2019,4,6,14,31,8,100,30.0,54.0,3.0,1.0115809967284186
https://en.khl.ru/players/25514/,2019/2020,8,3,15,24,8,78,19.0,37.0,12.0,0.9562015716876409
https://en.khl.ru/players/25514/,2020/2021,6,10,22,28,6,75,6.0,36.0,12.0,1.5456282334757314
https://en.khl.ru/players/25514/,2021/2022,8,11,24,26,6,91,52.0,39.0,11.0,1.9935220980043882
https://en.khl.ru/players/25825/,2019/2020,6,9,18,3,6,47,11.0,1.0,2.0,4.067217317003703
https://en.khl.ru/players/25825/,2020/2021,14,12,24,16,14,88,26.0,18.0,9.0,3.4116018030227147
https://en.khl.ru/players/25825/,2021/2022,12,8,17,11,11,88,10.0,4.0,7.0,3.4342347879532884
https://en.khl.ru/players/266/,2014/2015,6,8,15,7,10,50,18.0,12.0,11.0,2.589070913048459
https://en.khl.ru/players/266/,2015/2016,16,17,33,23,18,99,20.0,8.0,3.0,3.211636782602434
https://en.khl.ru/players/266/,2016/2017,7,11,16,20,10,73,8.0,7.0,8.0,1.956367085605881
https://en.khl.ru/players/266/,2018/2019,16,12,31,28,8,118,20.0,17.0,6.0,2.4895262649049306
https://en.khl.ru/players/266/,2019/2020,10,5,21,29,14,99,16.0,25.0,9.0,1.3355201499531397
https://en.khl.ru/players/26926/,2017/2018,9,9,19,28,44,111,56.0,9.0,7.0,1.3093997601399838
https://en.khl.ru/players/26926/,2018/2019,21,15,48,47,89,163,88.0,27.0,14.0,2.1782295587232907
https://en.khl.ru/players/26926/,2019/2020,15,16,27,27,51,118,36.0,21.0,13.0,2.0678434597015447
https://en.khl.ru/players/26926/,2021/2022,13,14,23,54,27,97,34.0,21.0,13.0,1.3787956161370154
https://en.khl.ru/players/27040/,2017/2018,17,35,45,44,64,113,10.0,12.0,11.0,2.4603658536585367
https://en.khl.ru/players/27040/,2018/2019,12,31,55,20,22,100,4.0,6.0,6.0,3.319930256556239
https://en.khl.ru/players/27040/,2019/2020,13,35,47,25,22,71,1.0,13.0,8.0,3.24727077270958
https://en.khl.ru/players/27040/,2020/2021,4,21,26,21,12,60,1.0,4.0,7.0,2.047584715212689
https://en.khl.ru/players/27040/,2021/2022,11,12,28,28,28,61,0.0,9.0,4.0,1.6614560071460474
https://en.khl.ru/players/27168/,2017/2018,8,17,22,26,20,56,25.0,9.0,9.0,1.844276502808015
https://en.khl.ru/players/27168/,2018/2019,11,18,37,44,12,93,33.0,21.0,14.0,1.6096819387724686
https://en.khl.ru/players/27168/,2019/2020,15,14,35,26,18,69,30.0,34.0,14.0,2.064972660019299
https://en.khl.ru/players/27168/,2020/2021,12,19,25,27,28,71,21.0,21.0,7.0,1.9083275780596851
https://en.khl.ru/players/27224/,2017/2018,12,8,24,35,66,120,64.0,39.0,13.0,1.2884475659966093
https://en.khl.ru/players/27224/,2018/2019,4,3,9,14,32,58,23.0,16.0,1.0,0.9452086375163298
https://en.khl.ru/players/27224/,2019/2020,4,6,17,19,32,100,53.0,29.0,6.0,1.0647445161998499
https://en.khl.ru/players/27224/,2021/2022,4,5,17,30,16,72,32.0,38.0,4.0,1.0058553414805997
https://en.khl.ru/players/27280/,2017/2018,7,13,25,18,20,109,19.0,11.0,6.0,2.085238704957015
https://en.khl.ru/players/27280/,2018/2019,19,19,39,31,28,145,33.0,17.0,16.0,2.615568862275449
https://en.khl.ru/players/27280/,2019/2020,14,22,21,23,32,151,16.0,22.0,15.0,2.2534575582707372
https://en.khl.ru/players/27280/,2020/2021,16,27,33,32,14,114,26.0,14.0,12.0,2.958898014423701
https://en.khl.ru/players/27280/,2021/2022,8,30,29,25,34,95,12.0,12.0,6.0,2.77275204359673
https://en.khl.ru/players/27372/,2019/2020,9,13,23,23,28,109,33.0,28.0,4.0,1.941907687233297
https://en.khl.ru/players/27372/,2020/2021,15,17,28,33,42,122,42.0,20.0,6.0,2.3293353221225557
https://en.khl.ru/players/27372/,2021/2022,7,8,17,37,38,84,34.0,31.0,10.0,0.9303974126091002
https://en.khl.ru/players/27992/,2017/2018,2,4,11,8,6,41,44.0,50.0,8.0,1.3669372063220846
https://en.khl.ru/players/27992/,2018/2019,0,8,14,12,11,26,42.0,19.0,10.0,1.9948923047270275
https://en.khl.ru/players/27992/,2019/2020,13,3,36,23,37,66,56.0,69.0,13.0,1.932367149758454
https://en.khl.ru/players/27992/,2020/2021,11,10,29,37,6,74,32.0,45.0,13.0,1.741109530583215
https://en.khl.ru/players/27992/,2021/2022,7,9,24,43,12,69,45.0,44.0,6.0,1.1532288426100223
https://en.khl.ru/players/28020/,2017/2018,11,18,31,38,64,119,74.0,21.0,19.0,2.1123785382340516
https://en.khl.ru/players/28020/,2018/2019,17,22,38,31,27,108,56.0,35.0,9.0,2.964023626275282
https://en.khl.ru/players/28020/,2019/2020,8,20,32,18,20,107,50.0,19.0,10.0,2.668148971650917
https://en.khl.ru/players/28020/,2020/2021,11,16,33,23,16,87,48.0,35.0,14.0,2.4816947068358393
https://en.khl.ru/players/28020/,2021/2022,5,4,10,27,10,50,27.0,22.0,10.0,0.9074410163339383
https://en.khl.ru/players/29148/,2017/2018,17,15,26,39,34,141,21.0,25.0,27.0,1.926255562619199
https://en.khl.ru/players/29148/,2018/2019,12,16,33,43,24,99,17.0,24.0,17.0,1.5473286830617223
https://en.khl.ru/players/29148/,2019/2020,11,9,33,38,18,75,21.0,32.0,9.0,1.433231723621584
https://en.khl.ru/players/29892/,2019/2020,5,6,12,9,24,45,23.0,15.0,8.0,2.3320215711995336
https://en.khl.ru/players/29892/,2020/2021,7,12,22,20,41,115,91.0,44.0,23.0,2.240956141286949
https://en.khl.ru/players/29892/,2021/2022,7,5,20,10,36,90,45.0,30.0,7.0,2.291960507757405
https://en.khl.ru/players/304/,2014/2015,8,2,8,11,16,57,50.0,12.0,8.0,1.8377409233527566
https://en.khl.ru/players/304/,2015/2016,4,11,22,18,28,62,74.0,18.0,14.0,2.220455101541473
https://en.khl.ru/players/304/,2016/2017,3,1,6,14,12,43,22.0,10.0,14.0,0.8694077159934794
https://en.khl.ru/players/304/,2017/2018,4,2,11,17,30,40,57.0,26.0,13.0,1.0088966339539576
https://en.khl.ru/players/30734/,2018/2019,20,28,51,36,14,98,22.0,18.0,6.0,3.1353824064644304
https://en.khl.ru/players/30734/,2019/2020,10,21,33,36,22,110,24.0,36.0,17.0,1.9309181234475326
https://en.khl.ru/players/30734/,2020/2021,19,33,59,41,10,139,23.0,44.0,14.0,3.232167352537723
https://en.khl.ru/players/30734/,2021/2022,19,13,24,21,12,90,14.0,27.0,13.0,2.9689669069902824
https://en.khl.ru/players/30737/,2018/2019,20,17,29,42,20,196,11.0,18.0,7.0,2.3616881696916687
https://en.khl.ru/players/30737/,2019/2020,19,17,32,25,14,183,10.0,26.0,4.0,2.838696454191433
https://en.khl.ru/players/30737/,2020/2021,18,12,23,30,14,122,16.0,13.0,6.0,2.5447316103379722
https://en.khl.ru/players/30752/,2018/2019,1,3,6,8,6,17,15.0,6.0,4.0,0.9316770186335404
https://en.khl.ru/players/30752/,2019/2020,2,3,6,12,10,25,20.0,6.0,7.0,0.978222895073949
https://en.khl.ru/players/30752/,2021/2022,12,6,22,22,18,68,49.0,27.0,17.0,2.4187811240218164
https://en.khl.ru/players/31052/,2018/2019,9,18,38,35,32,117,19.0,28.0,13.0,1.959496820569533
https://en.khl.ru/players/31052/,2019/2020,7,12,24,30,10,64,9.0,19.0,9.0,1.3729701519500592
https://en.khl.ru/players/31052/,2020/2021,9,20,36,37,67,96,48.0,34.0,14.0,1.5645742461596812
https://en.khl.ru/players/31052/,2021/2022,12,29,33,34,16,117,30.0,27.0,16.0,2.8883830279508897
https://en.khl.ru/players/31160/,2018/2019,19,7,32,26,6,135,66.0,26.0,8.0,2.430266904858765
https://en.khl.ru/players/31160/,2019/2020,4,6,8,6,2,61,31.0,11.0,11.0,2.5108847275647803
https://en.khl.ru/players/31160/,2020/2021,9,6,20,13,24,69,76.0,8.0,5.0,2.8103539355520337
https://en.khl.ru/players/31160/,2021/2022,10,10,16,25,10,101,88.0,20.0,8.0,1.9796122690452354
https://en.khl.ru/players/31193/,2018/2019,18,21,44,24,74,100,85.0,42.0,11.0,2.8850596348329027
https://en.khl.ru/players/31193/,2019/2020,11,13,30,14,44,96,80.0,25.0,15.0,2.2771845718021355
https://en.khl.ru/players/31193/,2020/2021,6,14,21,16,84,78,83.0,24.0,8.0,1.689594681931493
https://en.khl.ru/players/31193/,2021/2022,8,6,19,21,63,40,105.0,39.0,1.0,1.3383585878009385
https://en.khl.ru/players/31229/,2018/2019,16,16,42,52,57,112,38.0,34.0,23.0,1.7156643731570012
https://en.khl.ru/players/31229/,2020/2021,19,25,42,37,35,118,37.0,22.0,32.0,2.777034366587428
https://en.khl.ru/players/31229/,2021/2022,13,23,33,27,33,95,38.0,30.0,16.0,2.8486646884272995
https://en.khl.ru/players/31418/,2018/2019,14,34,33,26,6,119,19.0,46.0,7.0,2.8676235559140935
https://en.khl.ru/players/31418/,2019/2020,10,23,32,32,20,113,11.0,45.0,6.0,2.317007111778993
https://en.khl.ru/players/31418/,2020/2021,10,6,24,8,12,81,9.0,35.0,6.0,2.6611050978114523
https://en.khl.ru/players/34019/,2019/2020,21,18,31,25,12,160,47.0,24.0,14.0,3.3562968107671804
https://en.khl.ru/players/34019/,2020/2021,16,9,31,32,20,122,36.0,19.0,16.0,2.447158789166224
https://en.khl.ru/players/34019/,2021/2022,19,13,24,28,16,126,23.0,14.0,13.0,2.968237089093347
https://en.khl.ru/players/3404/,2014/2015,5,15,22,13,37,60,19.0,15.0,5.0,2.1346378342320307
https://en.khl.ru/players/3404/,2015/2016,4,3,13,9,12,46,15.0,19.0,6.0,1.1041052147322274
https://en.khl.ru/players/3404/,2016/2017,0,4,6,16,6,21,8.0,15.0,2.0,0.38419860112304205
https://en.khl.ru/players/34070/,2019/2020,16,13,34,25,18,92,31.0,23.0,9.0,2.6786821545202764
https://en.khl.ru/players/34070/,2020/2021,6,11,17,17,20,56,15.0,12.0,3.0,2.137114556124699
https://en.khl.ru/players/34070/,2021/2022,8,3,20,24,26,49,21.0,22.0,7.0,1.359393408452406
https://en.khl.ru/players/3431/,2014/2015,8,13,20,21,32,90,32.0,40.0,20.0,1.8443244554996057
https://en.khl.ru/players/3431/,2015/2016,5,2,17,12,56,61,21.0,27.0,10.0,1.0374172632716465
https://en.khl.ru/players/3431/,2016/2017,8,3,17,15,28,71,27.0,27.0,16.0,1.3432732476284994
https://en.khl.ru/players/34733/,2019/2020,10,17,41,45,82,152,19.0,68.0,5.0,1.3434632359602914
https://en.khl.ru/players/34733/,2020/2021,2,14,22,25,22,89,5.0,45.0,7.0,1.6352963101006335
https://en.khl.ru/players/34733/,2021/2022,6,13,24,19,37,79,6.0,21.0,7.0,2.432634730538922
https://en.khl.ru/players/34739/,2019/2020,19,22,38,41,18,145,16.0,27.0,11.0,2.2214088631116615
https://en.khl.ru/players/34739/,2020/2021,18,17,36,31,14,90,13.0,5.0,4.0,2.533312674310505
https://en.khl.ru/players/34739/,2021/2022,11,18,24,28,16,74,9.0,9.0,3.0,2.7388327355722204
https://en.khl.ru/players/34835/,2019/2020,20,21,45,40,12,94,29.0,28.0,10.0,2.2689180391450696
https://en.khl.ru/players/34835/,2020/2021,18,22,33,38,6,103,13.0,44.0,6.0,2.2505491877998116
https://en.khl.ru/players/34835/,2021/2022,18,30,36,28,21,102,18.0,50.0,6.0,3.235232728031726
https://en.khl.ru/players/34934/,2019/2020,8,17,24,27,18,112,26.0,29.0,12.0,2.015844230218574
https://en.khl.ru/players/34934/,2020/2021,9,9,23,34,11,117,20.0,27.0,10.0,1.6968325791855203
https://en.khl.ru/players/34934/,2021/2022,14,19,28,49,18,131,14.0,43.0,10.0,2.1082065527327583
https://en.khl.ru/players/34943/,2019/2020,24,22,38,41,22,160,45.0,15.0,10.0,2.531755321454892
https://en.khl.ru/players/34943/,2020/2021,17,11,30,28,38,120,93.0,24.0,9.0,2.084499621299437
https://en.khl.ru/players/34943/,2021/2022,15,17,30,19,10,91,40.0,15.0,4.0,3.3976417522614173
https://en.khl.ru/players/34994/,2019/2020,15,16,38,31,26,106,19.0,20.0,8.0,2.2673494614162104
https://en.khl.ru/players/34994/,2020/2021,7,8,21,28,14,54,19.0,17.0,10.0,1.7151626395450306
https://en.khl.ru/players/34994/,2021/2022,14,14,23,60,44,105,23.0,31.0,20.0,1.1323036332655418
https://en.khl.ru/players/3507/,2014/2015,9,17,25,23,10,108,22.0,12.0,10.0,2.4231876296940893
https://en.khl.ru/players/3507/,2015/2016,12,14,36,14,15,141,44.0,16.0,14.0,2.4971889841744
https://en.khl.ru/players/3507/,2016/2017,8,20,28,8,10,93,42.0,13.0,5.0,3.0850796407596155
https://en.khl.ru/players/3507/,2017/2018,12,17,30,24,14,84,38.0,14.0,6.0,2.2831507480322846
https://en.khl.ru/players/3507/,2018/2019,7,13,24,21,24,73,30.0,26.0,9.0,1.5404937766284024
https://en.khl.ru/players/3507/,2019/2020,3,7,17,17,8,37,18.0,30.0,6.0,1.242267390481
https://en.khl.ru/players/3523/,2014/2015,7,7,21,18,12,52,39.0,27.0,8.0,1.7970797454137029
https://en.khl.ru/players/3523/,2015/2016,9,15,29,19,26,63,30.0,29.0,10.0,2.325998296956931
https://en.khl.ru/players/3523/,2016/2017,4,13,18,10,10,44,30.0,37.0,6.0,2.7399960575596296
https://en.khl.ru/players/3523/,2017/2018,2,7,10,6,22,34,14.0,18.0,8.0,1.4021100381456406
https://en.khl.ru/players/3523/,2018/2019,6,10,21,12,6,31,1.0,15.0,5.0,2.191814748312798
https://en.khl.ru/players/3545/,2014/2015,13,17,34,20,53,94,54.0,15.0,13.0,2.320253651742023
https://en.khl.ru/players/3545/,2015/2016,5,5,17,7,22,69,27.0,13.0,2.0,1.356032132065738
https://en.khl.ru/players/3545/,2016/2017,7,5,23,21,12,86,70.0,29.0,12.0,1.3899949323101426
https://en.khl.ru/players/3545/,2017/2018,8,8,20,20,30,65,44.0,23.0,8.0,1.4208512963750075
https://en.khl.ru/players/3545/,2018/2019,12,10,29,33,18,100,53.0,39.0,6.0,1.5937382119954735
https://en.khl.ru/players/3545/,2019/2020,1,0,2,5,0,17,15.0,11.0,0.0,0.45
https://en.khl.ru/players/3549/,2014/2015,9,8,17,14,20,77,12.0,18.0,8.0,2.0020989747315734
