Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Icetime_seconds,Hits,Shots_blocked,Penalties_against,Rating
https://en.khl.ru/players/17695/,2020/2021,14,21,43,28,28,199,85833,56.0,45.0,13.0,308
https://en.khl.ru/players/17695/,2021/2022,4,6,11,7,12,24,19526,26.0,9.0,1.0,72
https://en.khl.ru/players/17707/,2016/2017,2,4,9,7,12,24,13043,17.0,2.0,3.0,43
https://en.khl.ru/players/17707/,2018/2019,12,11,30,34,20,130,51575,60.0,17.0,13.0,183
https://en.khl.ru/players/17707/,2019/2020,13,13,18,35,14,146,57239,43.0,16.0,11.0,163
https://en.khl.ru/players/17707/,2020/2021,15,10,27,39,16,142,55294,36.0,10.0,12.0,173
https://en.khl.ru/players/17707/,2021/2022,2,3,6,4,6,34,17338,15.0,4.0,4.0,41
https://en.khl.ru/players/17708/,2015/2016,4,6,14,10,14,21,22266,19.0,11.0,11.0,71
https://en.khl.ru/players/17708/,2017/2018,3,4,8,11,21,29,17471,7.0,10.0,9.0,36
https://en.khl.ru/players/17708/,2018/2019,7,11,23,21,47,51,39391,13.0,13.0,18.0,100
https://en.khl.ru/players/17708/,2019/2020,6,13,26,24,35,61,51755,12.0,21.0,12.0,116
https://en.khl.ru/players/17708/,2020/2021,5,6,17,24,34,48,44405,20.0,16.0,18.0,67
https://en.khl.ru/players/17763/,2017/2018,7,9,22,20,38,99,44924,95.0,33.0,11.0,148
https://en.khl.ru/players/17763/,2018/2019,6,2,10,13,44,55,28772,51.0,26.0,4.0,58
https://en.khl.ru/players/17763/,2019/2020,14,8,37,30,16,88,49873,75.0,27.0,7.0,191
https://en.khl.ru/players/17763/,2020/2021,5,9,17,30,20,64,45840,73.0,42.0,12.0,103
https://en.khl.ru/players/17763/,2021/2022,2,3,11,11,19,36,21132,42.0,19.0,2.0,49
https://en.khl.ru/players/17788/,2015/2016,0,3,8,10,6,21,18402,5.0,8.0,4.0,22
https://en.khl.ru/players/17788/,2016/2017,4,9,16,31,12,48,48531,11.0,16.0,13.0,62
https://en.khl.ru/players/17788/,2018/2019,10,16,26,28,22,65,49796,7.0,32.0,11.0,158
https://en.khl.ru/players/17788/,2019/2020,17,20,29,28,16,73,57362,1.0,29.0,14.0,230
https://en.khl.ru/players/17788/,2020/2021,6,9,25,30,10,46,45390,6.0,16.0,8.0,86
https://en.khl.ru/players/17788/,2021/2022,6,9,15,21,24,45,38474,13.0,20.0,7.0,80
https://en.khl.ru/players/17819/,2016/2017,2,3,8,7,8,19,13045,13.0,9.0,5.0,38
https://en.khl.ru/players/17819/,2017/2018,2,3,9,9,26,38,26246,33.0,20.0,4.0,44
https://en.khl.ru/players/17819/,2019/2020,2,8,11,14,8,33,26116,19.0,4.0,8.0,54
https://en.khl.ru/players/17829/,2017/2018,4,1,7,11,14,49,19294,21.0,10.0,5.0,43
https://en.khl.ru/players/17829/,2019/2020,14,2,28,25,36,177,60728,19.0,27.0,10.0,165
https://en.khl.ru/players/17829/,2020/2021,9,10,26,22,22,117,42301,17.0,17.0,13.0,153
https://en.khl.ru/players/17829/,2021/2022,3,6,8,11,14,51,23218,8.0,10.0,6.0,57
https://en.khl.ru/players/17846/,2017/2018,3,8,11,13,22,39,34033,22.0,28.0,5.0,70
https://en.khl.ru/players/17846/,2018/2019,4,7,23,15,18,71,49585,25.0,25.0,6.0,106
https://en.khl.ru/players/17846/,2019/2020,10,7,25,21,20,76,48154,24.0,26.0,5.0,136
https://en.khl.ru/players/17846/,2020/2021,5,5,14,19,16,74,45560,14.0,19.0,7.0,73
https://en.khl.ru/players/17846/,2021/2022,3,1,6,8,14,28,15095,7.0,12.0,3.0,32
https://en.khl.ru/players/17850/,2017/2018,8,14,23,18,30,76,40557,35.0,21.0,17.0,159
https://en.khl.ru/players/17850/,2018/2019,7,6,13,11,14,49,22874,21.0,12.0,6.0,95
https://en.khl.ru/players/17850/,2019/2020,5,12,19,6,28,61,40464,23.0,29.0,15.0,141
https://en.khl.ru/players/17850/,2020/2021,1,4,8,8,8,42,19493,16.0,14.0,3.0,45
https://en.khl.ru/players/17850/,2021/2022,2,3,6,11,6,25,16958,10.0,6.0,7.0,29
https://en.khl.ru/players/17852/,2014/2015,5,0,13,1,6,28,14007,17.0,7.0,0.0,68
https://en.khl.ru/players/17852/,2015/2016,10,10,26,14,66,81,42599,55.0,37.0,8.0,144
https://en.khl.ru/players/17852/,2016/2017,6,4,14,11,18,41,32053,31.0,23.0,3.0,75
https://en.khl.ru/players/17852/,2017/2018,14,8,20,24,35,73,46824,45.0,30.0,13.0,147
https://en.khl.ru/players/17852/,2018/2019,14,8,20,27,22,114,59309,96.0,33.0,12.0,175
https://en.khl.ru/players/17852/,2019/2020,8,6,22,14,16,98,46106,62.0,25.0,7.0,148
https://en.khl.ru/players/17852/,2020/2021,5,3,14,9,12,61,26233,41.0,10.0,5.0,88
https://en.khl.ru/players/17852/,2021/2022,8,3,13,10,8,42,25206,36.0,21.0,3.0,93
https://en.khl.ru/players/17885/,2016/2017,19,18,30,32,43,143,65389,35.0,42.0,19.0,253
https://en.khl.ru/players/17885/,2017/2018,20,35,45,25,18,148,63685,47.0,21.0,12.0,386
https://en.khl.ru/players/17885/,2018/2019,24,24,40,35,18,127,61738,71.0,16.0,10.0,321
https://en.khl.ru/players/17885/,2019/2020,12,13,27,15,12,71,41686,36.0,22.0,7.0,196
https://en.khl.ru/players/17885/,2020/2021,12,11,21,22,22,80,41927,56.0,38.0,9.0,167
https://en.khl.ru/players/17887/,2015/2016,5,4,13,20,34,62,44498,27.0,46.0,9.0,67
https://en.khl.ru/players/17887/,2016/2017,11,10,28,28,24,115,66638,47.0,51.0,15.0,183
https://en.khl.ru/players/17887/,2017/2018,7,6,17,23,44,138,58023,37.0,26.0,10.0,111
https://en.khl.ru/players/17887/,2018/2019,1,7,11,18,18,40,27390,17.0,10.0,5.0,39
https://en.khl.ru/players/17887/,2019/2020,7,4,22,39,23,73,46471,34.0,19.0,6.0,59
https://en.khl.ru/players/17903/,2016/2017,3,11,17,2,0,26,13639,18.0,6.0,4.0,117
https://en.khl.ru/players/17903/,2017/2018,11,17,36,22,8,89,48566,23.0,27.0,10.0,221
https://en.khl.ru/players/17903/,2018/2019,4,4,19,10,0,58,28149,27.0,14.0,6.0,99
https://en.khl.ru/players/17903/,2019/2020,11,14,42,29,2,151,49100,30.0,30.0,8.0,240
https://en.khl.ru/players/17903/,2020/2021,13,10,24,23,2,89,45069,39.0,42.0,4.0,179
https://en.khl.ru/players/17903/,2021/2022,15,15,40,29,14,138,50954,22.0,35.0,4.0,250
https://en.khl.ru/players/17906/,2019/2020,9,9,31,24,34,112,58186,27.0,40.0,12.0,160
https://en.khl.ru/players/17906/,2020/2021,1,2,4,14,16,29,26741,20.0,23.0,8.0,17
https://en.khl.ru/players/17906/,2021/2022,4,4,11,18,10,42,32230,20.0,31.0,1.0,58
https://en.khl.ru/players/17925/,2014/2015,12,7,26,18,57,113,50593,151.0,21.0,9.0,173
https://en.khl.ru/players/17925/,2015/2016,15,17,48,24,59,184,70201,167.0,37.0,11.0,315
https://en.khl.ru/players/17925/,2016/2017,20,15,43,20,82,161,82741,150.0,55.0,14.0,315
https://en.khl.ru/players/17925/,2017/2018,17,12,33,41,74,127,66816,97.0,49.0,10.0,189
https://en.khl.ru/players/17940/,2014/2015,11,6,25,19,45,58,36781,18.0,12.0,14.0,109
https://en.khl.ru/players/17940/,2015/2016,14,11,28,24,18,91,53375,14.0,10.0,15.0,172
https://en.khl.ru/players/17940/,2016/2017,12,10,23,26,16,95,53033,19.0,20.0,13.0,149
https://en.khl.ru/players/17940/,2017/2018,17,14,24,27,36,107,52998,29.0,20.0,19.0,195
https://en.khl.ru/players/17940/,2018/2019,9,12,17,22,18,85,48067,21.0,7.0,10.0,125
https://en.khl.ru/players/17940/,2019/2020,16,18,33,26,18,142,65600,39.0,16.0,16.0,252
https://en.khl.ru/players/17940/,2020/2021,7,3,12,30,12,82,43593,38.0,7.0,9.0,52
https://en.khl.ru/players/17940/,2021/2022,5,11,16,28,20,64,39938,28.0,17.0,11.0,85
https://en.khl.ru/players/17941/,2014/2015,6,10,23,24,8,65,44305,74.0,6.0,13.0,119
https://en.khl.ru/players/17941/,2015/2016,7,16,26,24,41,97,55205,77.0,15.0,23.0,168
https://en.khl.ru/players/17941/,2016/2017,4,12,18,20,56,61,45361,74.0,16.0,8.0,93
https://en.khl.ru/players/17941/,2017/2018,10,22,24,32,35,118,56911,67.0,20.0,14.0,194
https://en.khl.ru/players/17941/,2018/2019,8,15,23,30,44,129,62985,76.0,25.0,13.0,159
https://en.khl.ru/players/17941/,2019/2020,9,23,34,31,24,118,65639,74.0,27.0,6.0,224
https://en.khl.ru/players/17941/,2020/2021,3,10,13,24,8,82,43832,47.0,25.0,6.0,92
https://en.khl.ru/players/17941/,2021/2022,5,14,14,33,16,81,42762,38.0,23.0,11.0,96
https://en.khl.ru/players/17991/,2018/2019,9,4,13,4,10,45,29420,13.0,11.0,7.0,108
https://en.khl.ru/players/17991/,2019/2020,14,8,23,12,22,66,32654,9.0,11.0,7.0,160
https://en.khl.ru/players/17991/,2020/2021,21,45,35,37,32,159,75395,24.0,21.0,25.0,376
https://en.khl.ru/players/17991/,2021/2022,7,27,25,22,18,87,45551,5.0,8.0,13.0,199
https://en.khl.ru/players/18247/,2014/2015,18,33,44,25,22,153,82001,38.0,29.0,14.0,359
https://en.khl.ru/players/18247/,2015/2016,19,14,37,29,26,124,71056,67.0,30.0,13.0,252
https://en.khl.ru/players/18247/,2016/2017,18,10,40,27,34,102,68208,35.0,34.0,7.0,222
https://en.khl.ru/players/18247/,2017/2018,11,7,28,20,20,67,52179,32.0,17.0,4.0,136
https://en.khl.ru/players/18247/,2018/2019,10,6,31,18,8,70,56649,28.0,28.0,5.0,155
https://en.khl.ru/players/18247/,2019/2020,9,10,32,17,12,70,42613,26.0,14.0,1.0,160
https://en.khl.ru/players/18366/,2014/2015,5,5,12,4,4,27,14680,19.0,3.0,1.0,82
https://en.khl.ru/players/18366/,2015/2016,5,4,18,14,79,88,46699,77.0,27.0,12.0,80
https://en.khl.ru/players/18366/,2016/2017,14,14,34,15,17,98,41439,76.0,10.0,4.0,233
https://en.khl.ru/players/18366/,2018/2019,3,5,12,4,12,43,26821,29.0,12.0,2.0,75
https://en.khl.ru/players/18366/,2019/2020,11,20,38,11,33,91,46086,37.0,22.0,9.0,241
https://en.khl.ru/players/18366/,2020/2021,21,26,60,35,29,167,76628,39.0,18.0,7.0,355
https://en.khl.ru/players/18426/,2015/2016,6,6,13,19,38,81,50337,52.0,47.0,17.0,95
https://en.khl.ru/players/18426/,2016/2017,7,5,23,21,24,71,45443,67.0,50.0,13.0,129
https://en.khl.ru/players/18426/,2017/2018,4,1,9,18,27,51,34398,34.0,23.0,6.0,34
https://en.khl.ru/players/18426/,2018/2019,5,5,13,27,20,71,45948,44.0,27.0,10.0,65
https://en.khl.ru/players/18426/,2019/2020,2,4,5,11,16,39,22888,18.0,22.0,3.0,35
https://en.khl.ru/players/18426/,2021/2022,3,2,5,12,14,32,16425,16.0,19.0,1.0,27
https://en.khl.ru/players/18590/,2018/2019,3,2,11,3,2,69,25964,26.0,5.0,11.0,79
https://en.khl.ru/players/18590/,2019/2020,4,5,16,14,18,73,37722,66.0,18.0,22.0,104
https://en.khl.ru/players/18590/,2020/2021,4,1,9,13,10,70,30838,29.0,16.0,11.0,65
https://en.khl.ru/players/18590/,2021/2022,4,3,11,15,8,49,27329,57.0,8.0,14.0,69
https://en.khl.ru/players/18748/,2014/2015,10,24,33,37,30,107,56557,13.0,13.0,15.0,197
https://en.khl.ru/players/18748/,2015/2016,10,23,33,28,10,113,50865,4.0,25.0,13.0,226
https://en.khl.ru/players/18748/,2016/2017,10,22,33,34,20,122,55139,12.0,18.0,11.0,199
https://en.khl.ru/players/18748/,2017/2018,11,23,36,29,12,122,61007,12.0,36.0,16.0,250
https://en.khl.ru/players/18748/,2018/2019,23,24,33,27,14,150,53661,7.0,22.0,11.0,315
https://en.khl.ru/players/18748/,2019/2020,11,23,34,30,4,83,45277,3.0,17.0,7.0,215
https://en.khl.ru/players/18748/,2020/2021,10,31,36,35,18,105,69108,18.0,41.0,15.0,252
https://en.khl.ru/players/18752/,2015/2016,2,1,4,10,10,26,15840,11.0,11.0,10.0,24
https://en.khl.ru/players/18752/,2016/2017,6,2,9,12,10,45,23358,19.0,10.0,8.0,61
https://en.khl.ru/players/18752/,2019/2020,7,10,17,30,12,69,48057,25.0,36.0,6.0,100
https://en.khl.ru/players/18752/,2020/2021,11,18,27,35,28,99,54391,17.0,44.0,10.0,175
https://en.khl.ru/players/18752/,2021/2022,12,6,21,30,8,75,42215,20.0,37.0,3.0,125
https://en.khl.ru/players/18764/,2014/2015,18,12,35,40,22,157,66144,55.0,18.0,21.0,231
https://en.khl.ru/players/18764/,2015/2016,3,3,13,6,16,73,38980,75.0,27.0,11.0,101
https://en.khl.ru/players/18764/,2016/2017,4,5,11,13,24,68,30128,66.0,6.0,5.0,77
https://en.khl.ru/players/18764/,2017/2018,7,5,19,10,20,48,34445,57.0,15.0,8.0,113
https://en.khl.ru/players/18764/,2018/2019,1,3,9,18,12,38,34210,50.0,11.0,8.0,25
https://en.khl.ru/players/18764/,2019/2020,6,10,27,19,16,55,38587,55.0,17.0,8.0,133
https://en.khl.ru/players/18764/,2020/2021,5,2,13,17,10,47,39354,45.0,20.0,5.0,65
https://en.khl.ru/players/18770/,2015/2016,3,7,12,7,8,57,24672,14.0,21.0,3.0,85
https://en.khl.ru/players/18770/,2016/2017,17,11,31,24,6,147,58417,4.0,26.0,14.0,231
https://en.khl.ru/players/18770/,2017/2018,6,13,19,5,12,67,29694,9.0,12.0,6.0,148
https://en.khl.ru/players/18770/,2018/2019,27,18,41,12,10,156,56026,9.0,17.0,7.0,354
https://en.khl.ru/players/18770/,2019/2020,17,22,37,21,22,148,52376,9.0,21.0,7.0,287
https://en.khl.ru/players/18770/,2020/2021,24,45,62,38,8,190,76100,12.0,18.0,21.0,480
https://en.khl.ru/players/18770/,2021/2022,15,35,48,30,26,184,66687,19.0,18.0,11.0,348
https://en.khl.ru/players/18926/,2016/2017,12,11,22,21,28,150,53168,25.0,15.0,4.0,177
https://en.khl.ru/players/18926/,2018/2019,8,8,17,16,6,63,27397,16.0,7.0,2.0,106
https://en.khl.ru/players/18926/,2019/2020,19,23,34,33,23,164,68895,21.0,22.0,1.0,274
https://en.khl.ru/players/18926/,2020/2021,15,14,19,33,18,116,44854,18.0,19.0,6.0,169
https://en.khl.ru/players/18926/,2021/2022,9,7,17,25,14,94,37014,21.0,9.0,2.0,108
https://en.khl.ru/players/18944/,2014/2015,14,22,44,28,44,79,67854,31.0,11.0,23.0,242
https://en.khl.ru/players/18944/,2015/2016,11,28,34,30,52,121,70393,17.0,25.0,23.0,236
https://en.khl.ru/players/18944/,2016/2017,12,12,27,31,77,92,57265,26.0,23.0,23.0,130
https://en.khl.ru/players/18947/,2014/2015,18,16,34,33,32,174,55833,14.0,1.0,9.0,232
https://en.khl.ru/players/18947/,2016/2017,24,16,33,33,24,192,64831,27.0,34.0,15.0,302
https://en.khl.ru/players/18947/,2017/2018,22,26,42,33,22,200,65599,12.0,33.0,10.0,342
https://en.khl.ru/players/18954/,2014/2015,14,27,39,33,38,144,71584,21.0,33.0,8.0,269
https://en.khl.ru/players/18954/,2015/2016,13,15,20,33,32,107,51297,7.0,21.0,11.0,151
https://en.khl.ru/players/18954/,2016/2017,15,29,37,25,34,125,73596,13.0,46.0,13.0,303
https://en.khl.ru/players/18954/,2017/2018,21,27,40,31,32,152,70804,11.0,50.0,9.0,317
https://en.khl.ru/players/18954/,2018/2019,9,5,13,24,12,57,37980,5.0,25.0,0.0,76
https://en.khl.ru/players/18954/,2019/2020,4,11,10,20,12,55,33961,8.0,18.0,2.0,78
https://en.khl.ru/players/18982/,2014/2015,2,3,9,7,8,17,19642,11.0,11.0,6.0,39
https://en.khl.ru/players/18982/,2015/2016,2,3,8,4,2,16,14804,16.0,4.0,9.0,49
https://en.khl.ru/players/18982/,2016/2017,2,1,6,5,12,27,23694,34.0,11.0,6.0,33
https://en.khl.ru/players/18982/,2017/2018,1,3,6,13,12,32,26958,29.0,18.0,6.0,28
https://en.khl.ru/players/18993/,2015/2016,3,3,11,6,6,35,16450,20.0,9.0,3.0,62
https://en.khl.ru/players/18993/,2016/2017,9,3,23,18,18,96,48722,50.0,27.0,10.0,129
https://en.khl.ru/players/18993/,2017/2018,7,6,22,22,35,97,57278,58.0,34.0,12.0,119
https://en.khl.ru/players/18993/,2018/2019,8,7,23,29,20,67,50692,53.0,26.0,5.0,107
https://en.khl.ru/players/18993/,2019/2020,1,1,7,10,35,36,30125,18.0,25.0,2.0,10
https://en.khl.ru/players/18993/,2020/2021,5,3,14,6,2,41,19949,16.0,14.0,3.0,85
https://en.khl.ru/players/18993/,2021/2022,8,3,11,21,16,72,43767,36.0,31.0,13.0,88
https://en.khl.ru/players/18998/,2019/2020,17,17,37,26,28,133,52967,16.0,15.0,17.0,252
https://en.khl.ru/players/18998/,2020/2021,14,38,47,42,18,132,72865,37.0,11.0,24.0,325
https://en.khl.ru/players/18998/,2021/2022,16,31,48,29,20,132,54604,20.0,11.0,12.0,326
https://en.khl.ru/players/19000/,2014/2015,3,4,12,20,12,38,26080,15.0,8.0,10.0,41
https://en.khl.ru/players/19000/,2017/2018,9,10,25,20,12,84,54695,37.0,58.0,14.0,174
https://en.khl.ru/players/19000/,2018/2019,11,15,30,44,16,93,61416,35.0,60.0,18.0,176
https://en.khl.ru/players/19000/,2019/2020,14,18,38,35,19,94,64558,47.0,49.0,20.0,243
https://en.khl.ru/players/19000/,2020/2021,8,21,39,34,16,109,63726,44.0,48.0,23.0,231
https://en.khl.ru/players/19000/,2021/2022,15,12,31,27,47,122,59013,58.0,46.0,19.0,214
https://en.khl.ru/players/19014/,2016/2017,15,27,31,34,20,97,50563,35.0,14.0,15.0,240
https://en.khl.ru/players/19014/,2017/2018,19,24,32,40,52,129,66306,52.0,7.0,27.0,247
https://en.khl.ru/players/19014/,2018/2019,9,27,33,28,38,107,65585,68.0,28.0,14.0,238
https://en.khl.ru/players/19014/,2019/2020,15,33,44,31,27,121,63628,52.0,22.0,17.0,321
https://en.khl.ru/players/19014/,2020/2021,12,34,35,21,28,99,59566,27.0,16.0,20.0,293
https://en.khl.ru/players/19020/,2016/2017,3,7,12,21,8,53,46890,26.0,51.0,10.0,79
https://en.khl.ru/players/19020/,2017/2018,2,4,10,13,14,26,26773,8.0,27.0,14.0,49
https://en.khl.ru/players/19020/,2018/2019,7,4,18,6,2,41,26491,14.0,24.0,3.0,115
https://en.khl.ru/players/19020/,2020/2021,1,1,5,12,6,29,22012,18.0,11.0,5.0,12
https://en.khl.ru/players/19020/,2021/2022,2,4,8,20,4,56,38205,19.0,26.0,12.0,47
https://en.khl.ru/players/19025/,2017/2018,20,23,29,26,40,206,67871,28.0,19.0,9.0,296
https://en.khl.ru/players/19025/,2018/2019,23,19,46,38,34,198,51843,16.0,14.0,10.0,309
https://en.khl.ru/players/19025/,2019/2020,18,14,35,17,28,120,32158,19.0,7.0,6.0,240
https://en.khl.ru/players/19025/,2020/2021,19,13,40,35,43,169,58037,40.0,18.0,14.0,244
https://en.khl.ru/players/19025/,2021/2022,19,15,33,22,14,122,36700,4.0,4.0,12.0,250
https://en.khl.ru/players/19031/,2014/2015,3,9,15,22,8,40,36906,53.0,7.0,13.0,73
https://en.khl.ru/players/19031/,2016/2017,5,5,11,14,14,56,34226,28.0,14.0,10.0,75
https://en.khl.ru/players/19031/,2017/2018,7,4,16,19,16,75,47621,62.0,17.0,9.0,95
https://en.khl.ru/players/19035/,2016/2017,1,3,7,8,4,31,19806,4.0,4.0,8.0,30
https://en.khl.ru/players/19035/,2018/2019,3,5,14,6,6,24,12868,9.0,0.0,4.0,67
https://en.khl.ru/players/19035/,2019/2020,2,5,12,7,8,50,29577,47.0,5.0,12.0,76
https://en.khl.ru/players/19035/,2021/2022,3,7,20,12,4,45,29006,26.0,7.0,15.0,99
https://en.khl.ru/players/19045/,2017/2018,6,7,12,10,8,56,24955,3.0,9.0,8.0,95
https://en.khl.ru/players/19045/,2018/2019,18,23,44,36,10,168,69483,7.0,23.0,19.0,299
https://en.khl.ru/players/19045/,2019/2020,17,16,34,27,4,168,61661,1.0,22.0,14.0,262
https://en.khl.ru/players/19045/,2020/2021,20,17,33,44,47,157,66897,22.0,33.0,18.0,228
https://en.khl.ru/players/19045/,2021/2022,19,27,34,33,12,148,56376,6.0,25.0,20.0,301
https://en.khl.ru/players/19051/,2017/2018,4,9,20,13,24,52,31671,30.0,9.0,5.0,95
https://en.khl.ru/players/19051/,2018/2019,1,4,20,13,22,42,31650,22.0,13.0,7.0,55
https://en.khl.ru/players/19051/,2019/2020,8,6,22,20,18,43,34970,21.0,10.0,11.0,97
https://en.khl.ru/players/19051/,2020/2021,2,5,11,19,18,29,26886,17.0,14.0,10.0,36
https://en.khl.ru/players/19051/,2021/2022,1,3,8,7,4,26,16272,10.0,10.0,6.0,39
https://en.khl.ru/players/19058/,2014/2015,10,10,23,20,49,83,37941,37.0,15.0,25.0,138
https://en.khl.ru/players/19058/,2015/2016,26,19,36,35,24,148,63365,24.0,23.0,44.0,320
https://en.khl.ru/players/19058/,2016/2017,7,10,21,27,59,122,49259,34.0,17.0,31.0,121
https://en.khl.ru/players/19058/,2017/2018,20,14,33,21,20,106,42612,37.0,12.0,21.0,258
https://en.khl.ru/players/19058/,2018/2019,21,24,42,42,26,170,69895,89.0,32.0,28.0,335
https://en.khl.ru/players/19058/,2019/2020,11,15,27,23,27,111,43178,49.0,32.0,17.0,205
https://en.khl.ru/players/19058/,2020/2021,12,15,31,29,28,142,55975,68.0,29.0,23.0,222
https://en.khl.ru/players/19060/,2018/2019,6,13,26,25,6,68,29474,10.0,9.0,6.0,128
https://en.khl.ru/players/19060/,2019/2020,12,16,29,56,21,108,60254,10.0,17.0,15.0,128
https://en.khl.ru/players/19060/,2020/2021,26,29,45,35,22,197,70617,17.0,24.0,20.0,386
https://en.khl.ru/players/19060/,2021/2022,7,10,19,18,10,73,33005,3.0,16.0,7.0,121
https://en.khl.ru/players/19066/,2015/2016,6,5,14,18,6,72,30722,9.0,12.0,9.0,81
https://en.khl.ru/players/19066/,2016/2017,13,10,21,18,8,97,42981,16.0,15.0,11.0,176
https://en.khl.ru/players/19066/,2017/2018,13,12,20,36,30,134,49951,13.0,13.0,10.0,146
https://en.khl.ru/players/19066/,2018/2019,3,13,24,17,4,48,31560,7.0,5.0,4.0,111
https://en.khl.ru/players/19066/,2019/2020,5,5,10,26,10,45,25174,10.0,10.0,4.0,30
https://en.khl.ru/players/19066/,2020/2021,9,2,11,8,26,40,17117,9.0,2.0,4.0,70
https://en.khl.ru/players/19066/,2021/2022,7,3,12,13,8,36,18112,12.0,4.0,3.0,64
https://en.khl.ru/players/19173/,2018/2019,4,8,16,20,34,57,39247,86.0,33.0,10.0,91
https://en.khl.ru/players/19173/,2019/2020,3,7,15,11,19,49,33144,56.0,21.0,7.0,85
https://en.khl.ru/players/19173/,2021/2022,5,1,8,16,10,42,38419,56.0,38.0,9.0,60
https://en.khl.ru/players/19208/,2017/2018,3,8,11,6,0,25,19034,29.0,8.0,10.0,86
https://en.khl.ru/players/19208/,2018/2019,6,5,7,9,2,30,15612,6.0,7.0,4.0,65
https://en.khl.ru/players/19208/,2019/2020,7,9,18,23,10,55,33647,22.0,4.0,6.0,92
https://en.khl.ru/players/19215/,2016/2017,6,5,14,4,6,46,16142,5.0,4.0,13.0,102
https://en.khl.ru/players/19215/,2017/2018,17,13,31,10,18,109,44201,4.0,4.0,19.0,242
https://en.khl.ru/players/19215/,2018/2019,12,19,35,14,24,122,54343,19.0,7.0,20.0,246
https://en.khl.ru/players/19215/,2019/2020,17,20,36,14,6,81,41837,15.0,8.0,16.0,273
https://en.khl.ru/players/19215/,2020/2021,22,21,42,30,18,138,67774,23.0,16.0,24.0,306
https://en.khl.ru/players/19215/,2021/2022,27,40,46,35,22,142,62734,18.0,9.0,26.0,414
https://en.khl.ru/players/19218/,2016/2017,7,12,23,12,60,85,38818,47.0,34.0,13.0,151
https://en.khl.ru/players/19218/,2017/2018,8,11,31,11,60,116,41527,39.0,30.0,15.0,183
https://en.khl.ru/players/19218/,2018/2019,10,13,40,13,33,95,50512,65.0,39.0,14.0,229
https://en.khl.ru/players/19218/,2019/2020,5,12,21,13,26,64,38093,23.0,27.0,7.0,124
https://en.khl.ru/players/19218/,2020/2021,8,16,31,22,60,108,63719,71.0,51.0,10.0,190
https://en.khl.ru/players/19218/,2021/2022,7,9,28,20,36,93,45147,47.0,25.0,14.0,149
https://en.khl.ru/players/19258/,2016/2017,7,4,12,12,12,59,21179,26.0,8.0,9.0,87
https://en.khl.ru/players/19258/,2017/2018,3,5,12,16,10,57,22532,44.0,9.0,8.0,68
https://en.khl.ru/players/19258/,2018/2019,7,8,14,17,16,77,28704,26.0,11.0,13.0,110
https://en.khl.ru/players/19258/,2019/2020,14,15,29,36,28,140,53263,65.0,17.0,30.0,211
https://en.khl.ru/players/19258/,2020/2021,14,15,24,34,25,99,43209,30.0,18.0,17.0,176
https://en.khl.ru/players/19258/,2021/2022,7,15,23,33,10,88,49666,36.0,22.0,15.0,140
https://en.khl.ru/players/19277/,2018/2019,2,8,18,15,14,57,41143,17.0,19.0,7.0,82
https://en.khl.ru/players/19277/,2019/2020,2,1,7,9,10,41,30146,19.0,25.0,3.0,38
https://en.khl.ru/players/19277/,2020/2021,3,6,16,9,14,36,30800,25.0,24.0,7.0,81
https://en.khl.ru/players/19277/,2021/2022,5,13,29,23,18,58,48007,37.0,42.0,6.0,141
https://en.khl.ru/players/19294/,2016/2017,4,2,12,20,16,33,23069,12.0,8.0,0.0,24
https://en.khl.ru/players/19294/,2017/2018,2,1,6,5,6,30,12620,14.0,4.0,5.0,33
https://en.khl.ru/players/19294/,2019/2020,1,4,9,7,15,26,20966,14.0,10.0,2.0,37
https://en.khl.ru/players/19294/,2021/2022,3,0,6,12,6,21,16181,23.0,12.0,0.0,23
https://en.khl.ru/players/19299/,2015/2016,0,6,8,5,6,16,14332,22.0,14.0,4.0,50
https://en.khl.ru/players/19299/,2016/2017,2,8,12,10,15,42,20115,20.0,19.0,8.0,75
https://en.khl.ru/players/19299/,2017/2018,8,13,24,29,21,80,53686,23.0,48.0,15.0,147
https://en.khl.ru/players/19299/,2018/2019,13,12,25,32,44,94,62936,59.0,47.0,12.0,166
https://en.khl.ru/players/19299/,2019/2020,3,4,9,5,10,34,25732,18.0,14.0,8.0,65
https://en.khl.ru/players/19299/,2020/2021,3,11,20,14,26,44,37350,55.0,25.0,17.0,112
https://en.khl.ru/players/19368/,2014/2015,4,7,18,17,6,41,28102,24.0,7.0,6.0,80
https://en.khl.ru/players/19368/,2015/2016,10,13,22,36,4,108,59295,13.0,16.0,10.0,135
https://en.khl.ru/players/19368/,2016/2017,24,17,44,37,40,140,65772,10.0,36.0,11.0,284
https://en.khl.ru/players/19368/,2017/2018,18,20,35,38,14,151,59188,11.0,27.0,7.0,247
https://en.khl.ru/players/19368/,2018/2019,15,14,33,36,16,178,64728,47.0,25.0,8.0,226
https://en.khl.ru/players/19368/,2019/2020,15,24,35,34,70,186,73917,30.0,16.0,7.0,240
https://en.khl.ru/players/19368/,2020/2021,24,22,44,30,49,184,65777,60.0,12.0,7.0,326
https://en.khl.ru/players/19368/,2021/2022,11,12,30,20,0,64,33153,23.0,7.0,2.0,171
https://en.khl.ru/players/19388/,2014/2015,4,3,11,11,22,25,14562,15.0,2.0,20.0,54
