url,rating,fio,team,position
https://en.khl.ru/players/16047/,2.5890450405134326,Kaspars Daugavins,Dynamo (Moscow),forward
https://en.khl.ru/players/16049/,1.0195020840785458,Artyom Voronin,Spartak (Moscow),forward
https://en.khl.ru/players/16056/,1.7126751136737426,Artyom Demkov,Dinamo (Minsk),forward
https://en.khl.ru/players/16069/,1.5001874309337229,Akhiyarov Timur,Amur (Khabarovsk),forward
https://en.khl.ru/players/16110/,1.5590717237709364,Mikhail Plotnikov,Metallurg (Novokuznetsk),forward
https://en.khl.ru/players/16114/,3.4252009325462875,Linus Omark,Salavat Yulaev (Ufa),forward
https://en.khl.ru/players/16120/,1.167705492039457,Vasily Streltsov,Lada (Togliatti),forward
https://en.khl.ru/players/16121/,1.4156444403978925,Alexander Streltsov,Lada (Togliatti),forward
https://en.khl.ru/players/16126/,1.3263649384730625,Ivan Yatsenko,Ugra (Khanty-Mansiysk),forward
https://en.khl.ru/players/16158/,1.8507304567536758,Petri Kontiola,Lokomotiv (Yaroslavl),forward
https://en.khl.ru/players/16168/,1.0670970976412006,Evgeny Kovyrshin,Severstal (Cherepovets),forward
https://en.khl.ru/players/16195/,2.0082387229003085,Akhiyarov Timur,Avangard (Omsk),forward
https://en.khl.ru/players/16230/,2.2913981209871928,Belousov Georgy,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/16252/,1.7699143802268664,Barabanov Vladimir,Ak Bars (Kazan),forward
https://en.khl.ru/players/16271/,1.600328442062207,Bereglazov Alexei,Metallurg (Magnitogorsk),forward
https://en.khl.ru/players/16287/,1.1925102704038664,Alexeyev Andrei S.,Sibir (Novosibirsk Region),forward
https://en.khl.ru/players/16307/,2.170542757594243,Belov Anton,Ak Bars (Kazan),forward
https://en.khl.ru/players/16352/,1.5819533789898537,Alexei Mastryukov,Lada (Togliatti),forward
https://en.khl.ru/players/16355/,1.8592051274584662,Akhiyarov Timur,Traktor (Chelyabinsk),forward
https://en.khl.ru/players/16374/,1.6395422586843549,Andrei Sigaryov,Admiral (Vladivostok),forward
https://en.khl.ru/players/16381/,1.4474298714157043,Jiri Novotny,Lokomotiv (Yaroslavl),forward
https://en.khl.ru/players/16386/,1.712480948041497,Barabanov Vladimir,Torpedo (Nizhny Novgorod Region),forward
https://en.khl.ru/players/16391/,2.2907899982301396,Bereglazov Alexei,SKA (Saint Petersburg),forward
https://en.khl.ru/players/16405/,1.6624057918538624,Igor Levitsky,Spartak (Moscow),forward
https://en.khl.ru/players/16412/,2.17546174997021,Alalykin Danil,Spartak (Moscow),forward
https://en.khl.ru/players/16429/,1.4017818115761655,Alexeyev Andrei S.,Ak Bars (Kazan),forward
https://en.khl.ru/players/16442/,1.8774042837623832,Martins Karsums,Dynamo (Moscow),forward
https://en.khl.ru/players/16458/,1.9776160247332348,Maxim D. Kazakov,Admiral (Vladivostok),forward
https://en.khl.ru/players/16478/,2.357685116371436,Bereglazov Alexei,Salavat Yulaev (Ufa),forward
https://en.khl.ru/players/16502/,1.9266821500529483,Alexander L. Gorshkov,Admiral (Vladivostok),forward
