Profile,Year,Goals,Assists,Plus,Minus,Penalties,Shots,Hits,Shots_blocked,Penalties_against,R,T1_Profile,T1_Year,T1_Goals,T1_Assists,T1_Plus,T1_Minus,T1_Penalties,T1_Shots,T1_Hits,T1_Shots_blocked,T1_Penalties_against,T1_R,predict
https://en.khl.ru/players/16783/,2017/2018,9,17,28,18,20,92,20.0,17.0,13.0,2.0024761802228563,https://en.khl.ru/players/16783/,2018/2019,5.0,13.0,18.0,31.0,14.0,73.0,30.0,18.0,11.0,1.2913201554599023,1.697247146565632
https://en.khl.ru/players/16783/,2018/2019,5,13,18,31,14,73,30.0,18.0,11.0,1.2913201554599023,https://en.khl.ru/players/16783/,2019/2020,13.0,9.0,28.0,17.0,16.0,73.0,14.0,12.0,5.0,2.450077187391066,1.851533004885816
https://en.khl.ru/players/16783/,2019/2020,13,9,28,17,16,73,14.0,12.0,5.0,2.450077187391066,https://en.khl.ru/players/16783/,2020/2021,3.0,10.0,20.0,21.0,6.0,47.0,12.0,23.0,4.0,1.372230939020823,1.6034483692117625
https://en.khl.ru/players/16788/,2014/2015,16,16,28,31,64,137,46.0,22.0,10.0,2.099642844258451,https://en.khl.ru/players/16788/,2015/2016,16.0,31.0,35.0,20.0,39.0,152.0,25.0,23.0,14.0,3.107036427885164,2.5644002640289263
https://en.khl.ru/players/16788/,2015/2016,16,31,35,20,39,152,25.0,23.0,14.0,3.107036427885164,https://en.khl.ru/players/16788/,2016/2017,7.0,9.0,16.0,14.0,10.0,50.0,11.0,4.0,3.0,2.6382070437566703,2.3384370048804746
https://en.khl.ru/players/16788/,2016/2017,7,9,16,14,10,50,11.0,4.0,3.0,2.6382070437566703,https://en.khl.ru/players/16788/,2017/2018,4.0,17.0,24.0,29.0,32.0,111.0,27.0,14.0,11.0,1.830053546011161,2.0280017572779006
https://en.khl.ru/players/16853/,2014/2015,7,8,15,12,22,60,17.0,9.0,8.0,2.094206029983712,https://en.khl.ru/players/16853/,2015/2016,5.0,3.0,6.0,11.0,10.0,33.0,17.0,4.0,7.0,1.4206040197832264,1.5587525731989973
https://en.khl.ru/players/16853/,2015/2016,5,3,6,11,10,33,17.0,4.0,7.0,1.4206040197832264,https://en.khl.ru/players/16853/,2016/2017,5.0,3.0,11.0,7.0,24.0,55.0,25.0,11.0,6.0,1.6658073216197993,1.5179717427487145
https://en.khl.ru/players/16853/,2016/2017,5,3,11,7,24,55,25.0,11.0,6.0,1.6658073216197993,https://en.khl.ru/players/16853/,2017/2018,8.0,6.0,13.0,17.0,32.0,73.0,22.0,21.0,8.0,1.3268139266321042,1.5025185320531647
https://en.khl.ru/players/16853/,2017/2018,8,6,13,17,32,73,22.0,21.0,8.0,1.3268139266321042,https://en.khl.ru/players/16853/,2018/2019,7.0,7.0,18.0,20.0,40.0,106.0,29.0,22.0,13.0,1.3521873619089704,1.6383830585649164
https://en.khl.ru/players/16853/,2018/2019,7,7,18,20,40,106,29.0,22.0,13.0,1.3521873619089704,https://en.khl.ru/players/16853/,2019/2020,4.0,2.0,13.0,10.0,12.0,36.0,15.0,12.0,0.0,1.349304695029602,1.3185107548821342
https://en.khl.ru/players/16870/,2014/2015,22,36,46,48,59,174,36.0,11.0,14.0,3.404907975460123,https://en.khl.ru/players/16870/,2016/2017,0.0,8.0,12.0,13.0,12.0,41.0,11.0,5.0,2.0,1.350210970464135,1.8679853378012483
https://en.khl.ru/players/16870/,2016/2017,0,8,12,13,12,41,11.0,5.0,2.0,1.350210970464135,https://en.khl.ru/players/16870/,2017/2018,6.0,11.0,11.0,26.0,36.0,87.0,18.0,10.0,5.0,1.1061893930324436,1.4267268266713653
https://en.khl.ru/players/16874/,2017/2018,10,13,23,8,14,100,20.0,12.0,4.0,2.6508742244782857,https://en.khl.ru/players/16874/,2018/2019,17.0,35.0,48.0,15.0,10.0,175.0,7.0,20.0,2.0,3.952138614198424,3.0919343955063336
https://en.khl.ru/players/16874/,2018/2019,17,35,48,15,10,175,7.0,20.0,2.0,3.952138614198424,https://en.khl.ru/players/16874/,2019/2020,19.0,22.0,37.0,21.0,4.0,160.0,5.0,24.0,2.0,3.786065008318793,3.3956794799543832
https://en.khl.ru/players/16874/,2019/2020,19,22,37,21,4,160,5.0,24.0,2.0,3.786065008318793,https://en.khl.ru/players/16874/,2021/2022,18.0,15.0,27.0,17.0,8.0,130.0,7.0,24.0,3.0,3.214520008746993,2.9626095400591996
https://en.khl.ru/players/16890/,2014/2015,7,14,19,32,16,83,48.0,13.0,15.0,1.7995427391400545,https://en.khl.ru/players/16890/,2015/2016,12.0,13.0,26.0,36.0,24.0,104.0,42.0,20.0,16.0,1.6046421161825726,1.83422508004233
https://en.khl.ru/players/16890/,2015/2016,12,13,26,36,24,104,42.0,20.0,16.0,1.6046421161825726,https://en.khl.ru/players/16890/,2016/2017,11.0,22.0,29.0,44.0,16.0,116.0,24.0,35.0,23.0,2.1151962966260127,2.0580774468009495
https://en.khl.ru/players/16890/,2016/2017,11,22,29,44,16,116,24.0,35.0,23.0,2.1151962966260127,https://en.khl.ru/players/16890/,2017/2018,2.0,5.0,8.0,11.0,4.0,38.0,14.0,10.0,12.0,1.2887466307277629,1.622084990888217
https://en.khl.ru/players/16890/,2017/2018,2,5,8,11,4,38,14.0,10.0,12.0,1.2887466307277629,https://en.khl.ru/players/16890/,2018/2019,6.0,23.0,30.0,32.0,4.0,79.0,6.0,21.0,12.0,2.2791779594101453,1.8397875388810445
https://en.khl.ru/players/16890/,2018/2019,6,23,30,32,4,79,6.0,21.0,12.0,2.2791779594101453,https://en.khl.ru/players/16890/,2019/2020,10.0,21.0,42.0,36.0,12.0,92.0,6.0,24.0,22.0,2.162284458378448,2.2066174253164776
https://en.khl.ru/players/16890/,2019/2020,10,21,42,36,12,92,6.0,24.0,22.0,2.162284458378448,https://en.khl.ru/players/16890/,2020/2021,12.0,15.0,33.0,29.0,8.0,111.0,13.0,31.0,11.0,2.2812020179864003,2.0483516182189603
https://en.khl.ru/players/16890/,2020/2021,12,15,33,29,8,111,13.0,31.0,11.0,2.2812020179864003,https://en.khl.ru/players/16890/,2021/2022,3.0,10.0,15.0,19.0,12.0,56.0,15.0,21.0,9.0,1.5542146644724812,1.7689063285193645
https://en.khl.ru/players/16892/,2014/2015,3,2,11,21,30,56,24.0,11.0,7.0,0.5087979648081408,https://en.khl.ru/players/16892/,2016/2017,0.0,1.0,5.0,11.0,30.0,71.0,23.0,12.0,9.0,0.4802004314844457,1.0759056553118729
https://en.khl.ru/players/16892/,2016/2017,0,1,5,11,30,71,23.0,12.0,9.0,0.4802004314844457,https://en.khl.ru/players/16892/,2018/2019,14.0,6.0,27.0,26.0,22.0,95.0,47.0,32.0,5.0,2.047531992687386,1.4637194086998635
https://en.khl.ru/players/16892/,2018/2019,14,6,27,26,22,95,47.0,32.0,5.0,2.047531992687386,https://en.khl.ru/players/16892/,2019/2020,11.0,5.0,7.0,23.0,13.0,77.0,33.0,40.0,3.0,1.2691765309174825,1.484625004706782
https://en.khl.ru/players/16892/,2019/2020,11,5,7,23,13,77,33.0,40.0,3.0,1.2691765309174825,https://en.khl.ru/players/16892/,2020/2021,10.0,11.0,28.0,30.0,16.0,102.0,36.0,40.0,8.0,1.695989584225584,1.6846627290321958
https://en.khl.ru/players/16892/,2020/2021,10,11,28,30,16,102,36.0,40.0,8.0,1.695989584225584,https://en.khl.ru/players/16892/,2021/2022,4.0,4.0,13.0,20.0,10.0,54.0,23.0,16.0,2.0,0.95797456805611,1.4132749470257873
https://en.khl.ru/players/16946/,2018/2019,2,3,8,12,12,19,22.0,5.0,6.0,0.7477633862999066,https://en.khl.ru/players/16946/,2020/2021,2.0,1.0,5.0,11.0,20.0,29.0,31.0,0.0,7.0,0.508130081300813,1.0161596953390788
https://en.khl.ru/players/16946/,2020/2021,2,1,5,11,20,29,31.0,0.0,7.0,0.508130081300813,https://en.khl.ru/players/16946/,2021/2022,5.0,14.0,21.0,27.0,20.0,42.0,36.0,10.0,9.0,1.5731178768259404,1.2833498052536982
https://en.khl.ru/players/171/,2014/2015,4,12,26,25,22,50,20.0,22.0,17.0,1.3343403826787512,https://en.khl.ru/players/171/,2015/2016,2.0,4.0,9.0,8.0,22.0,19.0,23.0,23.0,5.0,0.9845603043186396,1.0026303070850207
https://en.khl.ru/players/171/,2015/2016,2,4,9,8,22,19,23.0,23.0,5.0,0.9845603043186396,https://en.khl.ru/players/171/,2016/2017,6.0,5.0,14.0,11.0,49.0,39.0,34.0,32.0,10.0,1.183680984822579,1.0827367254712998
https://en.khl.ru/players/17126/,2014/2015,16,9,30,14,10,109,19.0,19.0,19.0,3.297406135259979,https://en.khl.ru/players/17126/,2015/2016,7.0,14.0,29.0,18.0,24.0,86.0,18.0,18.0,4.0,2.539530426449449,2.2576025779495676
https://en.khl.ru/players/17126/,2015/2016,7,14,29,18,24,86,18.0,18.0,4.0,2.539530426449449,https://en.khl.ru/players/17126/,2016/2017,13.0,10.0,29.0,14.0,14.0,136.0,12.0,25.0,8.0,2.567514997645421,2.389114555906933
https://en.khl.ru/players/17126/,2016/2017,13,10,29,14,14,136,12.0,25.0,8.0,2.567514997645421,https://en.khl.ru/players/17126/,2017/2018,4.0,16.0,21.0,11.0,2.0,81.0,8.0,5.0,5.0,3.5403136385236813,2.66043858753804
https://en.khl.ru/players/17126/,2017/2018,4,16,21,11,2,81,8.0,5.0,5.0,3.5403136385236813,https://en.khl.ru/players/17126/,2018/2019,9.0,13.0,24.0,8.0,0.0,54.0,3.0,4.0,3.0,3.7601742519775305,2.6371058321676655
https://en.khl.ru/players/17126/,2018/2019,9,13,24,8,0,54,3.0,4.0,3.0,3.7601742519775305,https://en.khl.ru/players/17126/,2019/2020,8.0,7.0,21.0,12.0,6.0,85.0,23.0,10.0,4.0,1.93313341098912,2.206732674373582
https://en.khl.ru/players/17126/,2019/2020,8,7,21,12,6,85,23.0,10.0,4.0,1.93313341098912,https://en.khl.ru/players/17126/,2020/2021,6.0,13.0,23.0,20.0,8.0,129.0,21.0,26.0,13.0,1.9894359409338007,2.2254888768542136
https://en.khl.ru/players/17126/,2020/2021,6,13,23,20,8,129,21.0,26.0,13.0,1.9894359409338007,https://en.khl.ru/players/17126/,2021/2022,10.0,16.0,28.0,24.0,6.0,101.0,12.0,29.0,7.0,2.6550489268036768,2.218668363380222
https://en.khl.ru/players/17210/,2015/2016,6,8,17,9,6,54,5.0,7.0,7.0,3.1214848143982,https://en.khl.ru/players/17210/,2016/2017,13.0,12.0,35.0,15.0,10.0,102.0,9.0,18.0,20.0,3.006755265133118,2.616575294949441
https://en.khl.ru/players/17210/,2016/2017,13,12,35,15,10,102,9.0,18.0,20.0,3.006755265133118,https://en.khl.ru/players/17210/,2017/2018,10.0,12.0,30.0,13.0,4.0,87.0,11.0,14.0,16.0,3.0993999478215497,2.6025423534778565
https://en.khl.ru/players/17210/,2017/2018,10,12,30,13,4,87,11.0,14.0,16.0,3.0993999478215497,https://en.khl.ru/players/17210/,2018/2019,17.0,29.0,50.0,16.0,12.0,142.0,14.0,11.0,20.0,4.097964045111103,3.219112711996903
https://en.khl.ru/players/17210/,2018/2019,17,29,50,16,12,142,14.0,11.0,20.0,4.097964045111103,https://en.khl.ru/players/17210/,2019/2020,11.0,9.0,20.0,25.0,22.0,86.0,9.0,8.0,7.0,1.837990068924628,2.4062161329263736
https://en.khl.ru/players/17262/,2016/2017,7,9,16,14,18,67,16.0,23.0,5.0,2.2880436569249483,https://en.khl.ru/players/17262/,2017/2018,11.0,13.0,16.0,31.0,38.0,69.0,29.0,18.0,19.0,1.960236792136714,1.8961867631420666
https://en.khl.ru/players/17262/,2017/2018,11,13,16,31,38,69,29.0,18.0,19.0,1.960236792136714,https://en.khl.ru/players/17262/,2018/2019,2.0,2.0,5.0,14.0,8.0,44.0,14.0,20.0,6.0,0.8548799396555337,1.2129287621926643
https://en.khl.ru/players/17297/,2014/2015,23,20,37,29,36,190,33.0,17.0,17.0,3.127035830618893,https://en.khl.ru/players/17297/,2015/2016,18.0,29.0,47.0,29.0,22.0,142.0,42.0,18.0,10.0,3.3586168063330133,2.924805427717334
https://en.khl.ru/players/17297/,2015/2016,18,29,47,29,22,142,42.0,18.0,10.0,3.3586168063330133,https://en.khl.ru/players/17297/,2017/2018,12.0,28.0,34.0,28.0,52.0,114.0,35.0,18.0,9.0,2.6368940754039496,2.557930851035806
https://en.khl.ru/players/17297/,2017/2018,12,28,34,28,52,114,35.0,18.0,9.0,2.6368940754039496,https://en.khl.ru/players/17297/,2018/2019,11.0,17.0,32.0,30.0,10.0,121.0,18.0,10.0,6.0,2.5145276619645287,2.379257238173433
https://en.khl.ru/players/17354/,2015/2016,7,7,20,20,18,85,27.0,4.0,14.0,1.9604250641260537,https://en.khl.ru/players/17354/,2016/2017,5.0,5.0,13.0,14.0,12.0,56.0,14.0,4.0,7.0,1.8644957983193275,1.7675173655328273
https://en.khl.ru/players/17354/,2016/2017,5,5,13,14,12,56,14.0,4.0,7.0,1.8644957983193275,https://en.khl.ru/players/17354/,2017/2018,3.0,7.0,11.0,10.0,22.0,53.0,20.0,6.0,3.0,1.9305772230889235,1.6519500663065139
https://en.khl.ru/players/17354/,2017/2018,3,7,11,10,22,53,20.0,6.0,3.0,1.9305772230889235,https://en.khl.ru/players/17354/,2018/2019,7.0,14.0,29.0,23.0,20.0,119.0,40.0,8.0,12.0,1.871137235630989,2.039410741075307
https://en.khl.ru/players/17354/,2018/2019,7,14,29,23,20,119,40.0,8.0,12.0,1.871137235630989,https://en.khl.ru/players/17354/,2019/2020,4.0,10.0,21.0,34.0,18.0,98.0,19.0,20.0,9.0,1.1264932224720956,1.7410631502800946
https://en.khl.ru/players/17354/,2019/2020,4,10,21,34,18,98,19.0,20.0,9.0,1.1264932224720956,https://en.khl.ru/players/17354/,2020/2021,4.0,8.0,19.0,12.0,12.0,53.0,21.0,3.0,7.0,2.224430515211741,1.7397879606339934
https://en.khl.ru/players/17354/,2020/2021,4,8,19,12,12,53,21.0,3.0,7.0,2.224430515211741,https://en.khl.ru/players/17354/,2021/2022,9.0,9.0,25.0,20.0,10.0,66.0,31.0,13.0,17.0,2.3469893342373584,2.0633063620289493
https://en.khl.ru/players/17362/,2016/2017,0,2,3,7,6,21,16.0,2.0,4.0,0.4655975168132436,https://en.khl.ru/players/17362/,2017/2018,3.0,3.0,9.0,13.0,8.0,31.0,46.0,14.0,2.0,1.2765403152273025,1.0885858818687564
https://en.khl.ru/players/17362/,2017/2018,3,3,9,13,8,31,46.0,14.0,2.0,1.2765403152273025,https://en.khl.ru/players/17362/,2018/2019,1.0,1.0,6.0,9.0,8.0,26.0,27.0,15.0,4.0,0.7729360367424667,1.1542545175117866
https://en.khl.ru/players/17367/,2014/2015,4,5,15,13,41,52,49.0,12.0,6.0,1.0582297715309057,https://en.khl.ru/players/17367/,2015/2016,9.0,11.0,24.0,34.0,37.0,70.0,79.0,26.0,5.0,1.2011907456086903,1.1411156113027585
https://en.khl.ru/players/17367/,2015/2016,9,11,24,34,37,70,79.0,26.0,5.0,1.2011907456086903,https://en.khl.ru/players/17367/,2016/2017,2.0,2.0,13.0,19.0,14.0,47.0,45.0,21.0,4.0,0.540491847581299,1.092567693029844
https://en.khl.ru/players/17367/,2016/2017,2,2,13,19,14,47,45.0,21.0,4.0,0.540491847581299,https://en.khl.ru/players/17367/,2017/2018,3.0,8.0,10.0,21.0,49.0,35.0,32.0,31.0,6.0,0.563760329582962,0.8124631926343403
https://en.khl.ru/players/17367/,2017/2018,3,8,10,21,49,35,32.0,31.0,6.0,0.563760329582962,https://en.khl.ru/players/17367/,2018/2019,0.0,0.0,3.0,13.0,27.0,22.0,7.0,12.0,2.0,-0.6495180163925975,0.4428303196863077
https://en.khl.ru/players/17367/,2018/2019,0,0,3,13,27,22,7.0,12.0,2.0,-0.6495180163925975,https://en.khl.ru/players/17367/,2020/2021,0.0,4.0,10.0,20.0,6.0,21.0,16.0,22.0,1.0,0.2977456401531263,0.5105802633951428
https://en.khl.ru/players/17367/,2020/2021,0,4,10,20,6,21,16.0,22.0,1.0,0.2977456401531263,https://en.khl.ru/players/17367/,2021/2022,3.0,2.0,6.0,14.0,4.0,30.0,23.0,20.0,8.0,1.3530201342281878,1.136275318032928
https://en.khl.ru/players/17504/,2014/2015,15,9,28,25,12,123,25.0,13.0,11.0,2.678051620415292,https://en.khl.ru/players/17504/,2018/2019,15.0,10.0,34.0,15.0,20.0,120.0,51.0,23.0,7.0,2.774020310512608,2.39923845628392
https://en.khl.ru/players/17504/,2018/2019,15,10,34,15,20,120,51.0,23.0,7.0,2.774020310512608,https://en.khl.ru/players/17504/,2019/2020,18.0,27.0,43.0,16.0,43.0,97.0,55.0,26.0,4.0,3.860316432646785,2.6037931694634002
https://en.khl.ru/players/17504/,2019/2020,18,27,43,16,43,97,55.0,26.0,4.0,3.860316432646785,https://en.khl.ru/players/17504/,2020/2021,12.0,14.0,22.0,11.0,4.0,91.0,11.0,21.0,4.0,3.693995733008229,2.839441898823506
https://en.khl.ru/players/17504/,2020/2021,12,14,22,11,4,91,11.0,21.0,4.0,3.693995733008229,https://en.khl.ru/players/17504/,2021/2022,10.0,15.0,16.0,18.0,23.0,91.0,28.0,11.0,2.0,2.409961172847771,2.330946561583496
https://en.khl.ru/players/17551/,2014/2015,10,3,21,19,16,107,30.0,15.0,15.0,1.855339331798842,https://en.khl.ru/players/17551/,2015/2016,12.0,6.0,21.0,25.0,34.0,130.0,24.0,23.0,11.0,1.5533766662994382,1.9166352327524563
https://en.khl.ru/players/17551/,2015/2016,12,6,21,25,34,130,24.0,23.0,11.0,1.5533766662994382,https://en.khl.ru/players/17551/,2016/2017,7.0,8.0,26.0,10.0,26.0,91.0,32.0,8.0,7.0,2.7776028216917554,2.141953507082726
https://en.khl.ru/players/17551/,2016/2017,7,8,26,10,26,91,32.0,8.0,7.0,2.7776028216917554,https://en.khl.ru/players/17551/,2017/2018,11.0,12.0,18.0,14.0,76.0,110.0,33.0,17.0,6.0,1.6953054689298646,1.8873925646301404
https://en.khl.ru/players/17551/,2017/2018,11,12,18,14,76,110,33.0,17.0,6.0,1.6953054689298646,https://en.khl.ru/players/17551/,2018/2019,5.0,5.0,18.0,27.0,24.0,64.0,30.0,24.0,4.0,0.7296821269814644,1.2364833617016417
https://en.khl.ru/players/17551/,2018/2019,5,5,18,27,24,64,30.0,24.0,4.0,0.7296821269814644,https://en.khl.ru/players/17551/,2019/2020,10.0,6.0,24.0,11.0,50.0,65.0,19.0,22.0,6.0,2.064033804648139,1.4828722486932975
https://en.khl.ru/players/17551/,2019/2020,10,6,24,11,50,65,19.0,22.0,6.0,2.064033804648139,https://en.khl.ru/players/17551/,2020/2021,14.0,9.0,30.0,25.0,41.0,104.0,24.0,15.0,6.0,1.9335347432024168,1.8111580651582977
https://en.khl.ru/players/17551/,2020/2021,14,9,30,25,41,104,24.0,15.0,6.0,1.9335347432024168,https://en.khl.ru/players/17551/,2021/2022,5.0,9.0,19.0,20.0,14.0,63.0,14.0,11.0,5.0,1.50025572540774,1.6654276650750546
https://en.khl.ru/players/17558/,2015/2016,1,5,10,14,10,37,25.0,9.0,8.0,1.2173471975653056,https://en.khl.ru/players/17558/,2016/2017,8.0,8.0,20.0,17.0,10.0,43.0,44.0,10.0,11.0,2.719135919030175,1.7833229500769776
https://en.khl.ru/players/17558/,2016/2017,8,8,20,17,10,43,44.0,10.0,11.0,2.719135919030175,https://en.khl.ru/players/17558/,2017/2018,4.0,6.0,12.0,20.0,6.0,49.0,55.0,16.0,7.0,1.340086193337318,1.5610980431631938
https://en.khl.ru/players/17558/,2017/2018,4,6,12,20,6,49,55.0,16.0,7.0,1.340086193337318,https://en.khl.ru/players/17558/,2018/2019,1.0,3.0,6.0,4.0,12.0,27.0,29.0,5.0,1.0,1.0774203478528552,1.2864736594417918
https://en.khl.ru/players/17558/,2018/2019,1,3,6,4,12,27,29.0,5.0,1.0,1.0774203478528552,https://en.khl.ru/players/17558/,2019/2020,1.0,1.0,7.0,10.0,4.0,12.0,14.0,9.0,5.0,0.5168594634506523,1.0655337987386635
https://en.khl.ru/players/17558/,2019/2020,1,1,7,10,4,12,14.0,9.0,5.0,0.5168594634506523,https://en.khl.ru/players/17558/,2021/2022,0.0,3.0,6.0,17.0,10.0,21.0,53.0,12.0,3.0,0.3873824017708909,0.7660834241440434
https://en.khl.ru/players/17572/,2016/2017,1,7,13,8,2,49,19.0,9.0,9.0,1.846809518172132,https://en.khl.ru/players/17572/,2017/2018,8.0,3.0,20.0,19.0,12.0,74.0,30.0,42.0,3.0,1.3173001389812071,1.402012468848297
https://en.khl.ru/players/17572/,2017/2018,8,3,20,19,12,74,30.0,42.0,3.0,1.3173001389812071,https://en.khl.ru/players/17572/,2018/2019,5.0,10.0,23.0,14.0,22.0,73.0,44.0,30.0,7.0,1.978229775267279,1.669341035947738
https://en.khl.ru/players/17572/,2018/2019,5,10,23,14,22,73,44.0,30.0,7.0,1.978229775267279,https://en.khl.ru/players/17572/,2019/2020,9.0,10.0,21.0,28.0,14.0,93.0,14.0,24.0,8.0,1.380350307388934,1.7483641740954567
https://en.khl.ru/players/17572/,2019/2020,9,10,21,28,14,93,14.0,24.0,8.0,1.380350307388934,https://en.khl.ru/players/17572/,2021/2022,8.0,1.0,9.0,9.0,14.0,37.0,16.0,9.0,2.0,2.016215062940047,1.598988346190488
https://en.khl.ru/players/17585/,2016/2017,19,25,31,34,38,168,36.0,25.0,23.0,2.805199882709412,https://en.khl.ru/players/17585/,2018/2019,19.0,22.0,34.0,27.0,20.0,165.0,39.0,22.0,5.0,2.7230327109408123,2.6021190815407147
https://en.khl.ru/players/17585/,2018/2019,19,22,34,27,20,165,39.0,22.0,5.0,2.7230327109408123,https://en.khl.ru/players/17585/,2019/2020,11.0,17.0,30.0,28.0,10.0,99.0,45.0,23.0,9.0,2.464116306289657,2.4676161866451105
https://en.khl.ru/players/17585/,2019/2020,11,17,30,28,10,99,45.0,23.0,9.0,2.464116306289657,https://en.khl.ru/players/17585/,2020/2021,10.0,9.0,18.0,16.0,10.0,57.0,21.0,16.0,8.0,2.419724420274357,2.099817896114078
https://en.khl.ru/players/17585/,2020/2021,10,9,18,16,10,57,21.0,16.0,8.0,2.419724420274357,https://en.khl.ru/players/17585/,2021/2022,10.0,32.0,34.0,37.0,10.0,101.0,34.0,23.0,11.0,2.97195813693377,2.2792880213003226
https://en.khl.ru/players/17591/,2014/2015,6,2,17,5,6,71,25.0,8.0,7.0,2.7423249396343565,https://en.khl.ru/players/17591/,2015/2016,5.0,7.0,17.0,18.0,12.0,91.0,18.0,8.0,16.0,1.6091654732456713,2.1256196129026295
https://en.khl.ru/players/17591/,2015/2016,5,7,17,18,12,91,18.0,8.0,16.0,1.6091654732456713,https://en.khl.ru/players/17591/,2016/2017,3.0,5.0,13.0,16.0,12.0,58.0,11.0,8.0,14.0,1.3611615245009074,1.6760395249510587
https://en.khl.ru/players/17591/,2016/2017,3,5,13,16,12,58,11.0,8.0,14.0,1.3611615245009074,https://en.khl.ru/players/17591/,2017/2018,8.0,7.0,16.0,17.0,4.0,93.0,8.0,10.0,11.0,2.186987424822308,1.9154961533113837
https://en.khl.ru/players/17591/,2017/2018,8,7,16,17,4,93,8.0,10.0,11.0,2.186987424822308,https://en.khl.ru/players/17591/,2018/2019,13.0,17.0,41.0,38.0,20.0,128.0,35.0,20.0,16.0,2.2950206551858967,2.2803203944625015
https://en.khl.ru/players/17591/,2018/2019,13,17,41,38,20,128,35.0,20.0,16.0,2.2950206551858967,https://en.khl.ru/players/17591/,2019/2020,17.0,20.0,31.0,47.0,12.0,171.0,9.0,27.0,19.0,2.1352949059666155,2.474010445674751
https://en.khl.ru/players/17591/,2019/2020,17,20,31,47,12,171,9.0,27.0,19.0,2.1352949059666155,https://en.khl.ru/players/17591/,2020/2021,21.0,40.0,44.0,38.0,26.0,195.0,16.0,16.0,12.0,3.153875947546063,2.8752568811418873
https://en.khl.ru/players/17591/,2020/2021,21,40,44,38,26,195,16.0,16.0,12.0,3.153875947546063,https://en.khl.ru/players/17591/,2021/2022,18.0,27.0,39.0,30.0,12.0,170.0,6.0,15.0,12.0,3.512828983592116,3.30815106451939
https://en.khl.ru/players/17649/,2014/2015,32,24,57,39,48,207,51.0,22.0,30.0,3.739431095098353,https://en.khl.ru/players/17649/,2015/2016,31.0,22.0,48.0,33.0,16.0,156.0,47.0,22.0,27.0,3.955370239135093,3.4236814293367797
https://en.khl.ru/players/17649/,2015/2016,31,22,48,33,16,156,47.0,22.0,27.0,3.955370239135093,https://en.khl.ru/players/17649/,2016/2017,36.0,27.0,44.0,42.0,31.0,186.0,46.0,27.0,23.0,3.741358275721838,3.395538440672976
https://en.khl.ru/players/17649/,2016/2017,36,27,44,42,31,186,46.0,27.0,23.0,3.741358275721838,https://en.khl.ru/players/17649/,2017/2018,35.0,20.0,42.0,37.0,26.0,179.0,55.0,26.0,22.0,4.08050253517227,3.487860721432118
https://en.khl.ru/players/17649/,2017/2018,35,20,42,37,26,179,55.0,26.0,22.0,4.08050253517227,https://en.khl.ru/players/17649/,2018/2019,28.0,41.0,48.0,28.0,12.0,193.0,72.0,35.0,9.0,4.47911886186324,3.5036503237395213
https://en.khl.ru/players/17649/,2018/2019,28,41,48,28,12,193,72.0,35.0,9.0,4.47911886186324,https://en.khl.ru/players/17649/,2019/2020,20.0,30.0,35.0,40.0,13.0,144.0,70.0,42.0,18.0,3.067408397302421,3.286310841877092
https://en.khl.ru/players/17649/,2019/2020,20,30,35,40,13,144,70.0,42.0,18.0,3.067408397302421,https://en.khl.ru/players/17649/,2020/2021,23.0,20.0,32.0,23.0,10.0,135.0,32.0,28.0,7.0,4.120415193749578,3.0539207132140183
https://en.khl.ru/players/17650/,2014/2015,19,34,57,43,24,153,29.0,36.0,22.0,2.9842806606910126,https://en.khl.ru/players/17650/,2015/2016,20.0,21.0,46.0,32.0,45.0,133.0,38.0,34.0,21.0,2.825394358536017,2.649654041750826
https://en.khl.ru/players/17650/,2015/2016,20,21,46,32,45,133,38.0,34.0,21.0,2.825394358536017,https://en.khl.ru/players/17650/,2016/2017,8.0,6.0,15.0,19.0,6.0,76.0,27.0,24.0,6.0,2.102157477411027,1.9927878333711677
https://en.khl.ru/players/17650/,2016/2017,8,6,15,19,6,76,27.0,24.0,6.0,2.102157477411027,https://en.khl.ru/players/17650/,2017/2018,8.0,11.0,19.0,22.0,14.0,100.0,33.0,41.0,18.0,1.9622955942089364,1.980176391259672
https://en.khl.ru/players/17650/,2017/2018,8,11,19,22,14,100,33.0,41.0,18.0,1.9622955942089364,https://en.khl.ru/players/17650/,2018/2019,6.0,9.0,25.0,31.0,30.0,101.0,59.0,49.0,15.0,1.3782463358189765,1.6150366978794977
https://en.khl.ru/players/17650/,2018/2019,6,9,25,31,30,101,59.0,49.0,15.0,1.3782463358189765,https://en.khl.ru/players/17650/,2019/2020,12.0,8.0,23.0,23.0,12.0,89.0,33.0,40.0,10.0,1.9560679852897327,1.6710515411820417
https://en.khl.ru/players/17652/,2014/2015,0,1,2,8,28,20,19.0,11.0,2.0,-0.2328288707799767,https://en.khl.ru/players/17652/,2015/2016,8.0,7.0,17.0,12.0,24.0,78.0,103.0,23.0,20.0,2.0891364902506964,1.4627158824098845
https://en.khl.ru/players/17652/,2015/2016,8,7,17,12,24,78,103.0,23.0,20.0,2.0891364902506964,https://en.khl.ru/players/17652/,2016/2017,4.0,5.0,16.0,16.0,20.0,40.0,56.0,19.0,4.0,1.4846519093158563,1.5148857359511387
